"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","buyBoxPercentage","priorBuyBoxPercentage","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Pretty","B0GJT6TSSN","B0GJT6TSSN","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","158","0","100","0","49.17","0.00","3","0","16.39","0","1.9","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Agenda A5 con rubrica telefonica rilegata a doppia spirale - colore Magenta","B00CP46HV0","B00CP46HV0","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","70","26","100","0","47.15","18.86","5","2","9.43","0","7.1","7.7"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Agenda A5 con rubrica telefonica rilegata a doppia spirale - colore Blu","B00CP48ZRY","B00CP48ZRY","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","43","16","100","0","47.13","0.00","5","0","9.43","0","11.6","0"
"Finocam Espiral Agenda Settimanale 18 Mesi 2026 2027 | Pretty","B0GJSX425K","B0GJSX425K","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","171","0","100","0","45.92","0.00","4","0","11.48","0","2.3","0"
"finocam - Agenda senza data Mytime Settimana Layout Verticale Internazionale","B0BS49SS5T","B0BS49SS5T","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","394","250","100","0","41.00","8.20","5","1","8.20","0","1.3","0.4"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 45 x 35,5 cm, altezza 2 cm, nero","B004LOD8FU","B004LOD8FU","APS","32809430","32809400","53","24","93.7","0","40.88","0.00","3","0","13.63","0","5.7","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Rubrica A5 alfabetica a doppia spirale - colore Nero","B07P6G6T1T","B07P6G6T1T","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","147","47","100","0","37.72","56.58","4","6","9.43","0","2.7","12.8"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 45 x 35,5 cm, altezza 2 cm, grigio, 543, 45 x 35,5 cm, altezza: 2 cm","B005NYLIWW","B005NYLIWW","APS","32809430","32809400","49","39","100","0","37.50","17.03","3","1","12.50","0","6.1","2.6"
"APS misurino Circa Diametro 9,5 cm, Altezza 14 cm ca. 0,5L, Polipropilene (PP) Maniglia Chiusa, Goffrato Mass skalierung","B004LOB8EI","B004LOB8EI","APS","32809430","32809400","31","12","100","0","36.54","0.00","3","0","12.18","0","9.7","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Nero","B0GJT437XZ","B0GJT437XZ","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","26","0","100","0","36.07","0.00","1","0","36.07","0","3.8","0"
"Finocam Espiral Agenda Settimanale 18 Mesi 2026 2027 | Girl","B0GJST9G3G","B0GJST9G3G","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","287","0","100","0","34.44","0.00","3","0","11.48","0","1","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Blu","B01D025JGY","B01D025JGY","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","48","15","100","0","32.79","0.00","4","0","8.20","0","8.3","0"
"Finocam - Portadocumenti A5 NOPAL - Nero | Cartella con Cerniera - Tasca interna per tablet | Cartella per appunti | Portadocumenti BIOMATERIALE - BASE CACTUS","B0DV5SNSCV","B0DV5SNSCV","finocam","22903151","Archivio ufficio e accessori per scrivania","22","0","100","0","31.69","0.00","1","0","31.69","0","4.5","0"
"Finocam Event Libro delle Firme | Azzurro","B0GJSXBT2B","B0GJSXBT2B","finocam","Organizer personali","Organizzazione dell'ufficio","39","0","100","0","31.15","0.00","1","0","31.15","0","2.6","0"
"Finocam - Calendario da parete 2026 per scrivere Due Colonne Layout Mensile Gennaio - Dicembre 2026 12 mesi | Calendario 2026 per annotazioni | Planner mensile Neutro - Italiano, Muro Due Colonne","B0FG392CPV","B0FG392CPV","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","59","19","100","0","29.90","11.96","5","2","5.98","0","8.5","10.5"
"finocam Taccuino Nexo Copertina Morbida Dotted Nero, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV642H4Y","B0DV642H4Y","finocam","22903203","Archivio ufficio e accessori per scrivania","57","49","100","0","29.50","9.84","3","1","9.83","0","5.3","2"
"Finocam Mara Agenda Settimanale 18 Mesi 2026 2027 | Daisy","B0GJSVYR6D","B0GJSVYR6D","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","65","0","100","0","28.68","0.00","2","0","14.34","0","3.1","0"
"Finocam Mara Agenda Settimanale 18 Mesi 2026 2027 | Azzurro","B0GJSYLDLW","B0GJSYLDLW","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","192","0","99.5","0","28.68","0.00","2","0","14.34","0","1","0"
"APS Borraccia in Acciaio Inox Resistente di Alta qualità, Bottiglia d'Acqua da 750 ml con Maniglia per Il Trasporto e Guarnizione di Ricambio.","B09BZ68NXD","B09BZ68NXD","APS","Altro","32809400","12","6","100","0","26.36","0.00","2","0","13.18","0","16.7","0"
"Finocam Dotted Agenda Settimanale 16 Mesi 2026 2027| Nero","B0GJSV82XJ","B0GJSV82XJ","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","173","0","100","0","25.40","0.00","2","0","12.70","0","1.2","0"
"Finocam - Agenda 2026 Settimana Layout Verticale | Gennaio - Dicembre 12 mesi | Agenda A5 con elastico e nastro in tessuto | Copertina Morbida Capri - Happy - Internazionale, Settimanale Verticale","B0F9LFFG99","B0F9LFFG99","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","119","12","100","0","24.87","0.00","3","0","8.29","0","2.5","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Magenta","B07P6G7LYZ","B07P6G7LYZ","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","73","40","100","0","24.60","0.00","3","0","8.20","0","4.1","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, grigio, 538, 41 x 12 cm, h: 2 cm","B004LOD8BO","B004LOD8BO","APS","32809430","32809400","156","250","100","0","22.82","41.95","2","5","11.41","0","1.3","2"
"APS Vassoio Fast Food, infrangibile e Lavabile in lavastoviglie, Prodotto in Germania, 35 x 27 cm, Altezza 2 cm, Nero, 531, 35 x 27 cm, h: 2 cm","B004LOD80U","B004LOD80U","APS","32809430","32809400","81","236","100","0","22.16","38.82","2","6","11.08","0","2.5","2.5"
"Finocam Mara Agenda Giornaliera 18 Mesi 2026 2027 | Nero","B0GJT3MCGM","B0GJT3MCGM","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","215","0","99.5","0","19.67","0.00","1","0","19.67","0","0.5","0"
"Finocam - Agenda Mara 18 Mesi 2025 2026 1 Giorno per Pagina Luglio 2025 - Dicembre 2026 (18 mesi) Nero Internazionale","B0DV5SW6CG","B0DV5SW6CG","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","21","91","100","0","18.32","0.00","2","0","9.16","0","9.5","0"
"Finocam Ikon Agenda Giornaliera 16 Mesi 2026 2027 | Bordeaux","B0GJSRYFXP","B0GJSRYFXP","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","52","0","100","0","18.03","0.00","1","0","18.03","0","1.9","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Nero","B07P5HWPVZ","B07P5HWPVZ","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","37","70","100","0","16.40","16.40","2","2","8.20","0","5.4","2.9"
"Finocam Espiral Agenda Giornaliera 18 Mesi 2026 2027 | Daisy","B0GJT23N8Z","B0GJT23N8Z","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","68","0","100","0","16.39","0.00","1","0","16.39","0","1.5","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Daisy","B0GJT5BXLY","B0GJT5BXLY","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","151","0","100","0","16.39","0.00","1","0","16.39","0","0.7","0"
"APS misurino Circa Diametro 15,5 cm, Altezza 21 cm ca. 2L, Polipropilene (PP) Maniglia Chiusa, Goffrato Mass skalierung","B004LO7E3C","B004LO7E3C","APS","32809430","32809400","22","69","100","0","15.93","54.30","1","7","15.93","0","4.5","10.1"
"APS Vassoio «Gastro», Vassoio Nero, Vassoio in Fibra di Vetro con Superficie Antiscivolo, Diametro 40,5 x Altezza 2 cm, Nero, 549, Diametro 40,5 cm, Altezza: 2 cm","B00N1G290O","B00N1G290O","APS","32809430","32809400","30","4","100","0","15.66","0.00","1","0","15.66","0","3.3","0"
"APS großes Vorratsglas, Vorratsdose mit Edelstahl Schraubdeckel 12,5 x 19cm, H: 18cm, Fassungsvermögen 1 Liter","B01DMBQ1XI","B01DMBQ1XI","APS","Altro","32809400","66","24","100","0","15.51","0.00","1","0","15.51","0","1.5","0"
"finocam Taccuino Nexo Copertina Morbida Dotted Nero, Taccuino Grande con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5SQ34P","B0DV5SQ34P","finocam","22903203","Archivio ufficio e accessori per scrivania","8","12","100","0","15.17","0.00","1","0","15.17","0","12.5","0"
"Finocam - Agenda Spirale 2026 1 Giorno per Pagina | Gennaio - Dicembre 12 mesi | Agenda Annuale 2026 con elastico | Copertura in polipropilene Spirale Opaca - Blu - Italiano, Giornaliera","B0FG3CMYPF","B0FG3CMYPF","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","22","0","100","0","15.10","0.00","1","0","15.10","0","4.5","0"
"Finocam Mara Agenda Settimanale 18 Mesi 2026 2027 | Nero","B0GJT4P82S","B0GJT4P82S","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","204","0","100","0","14.34","0.00","1","0","14.34","0","0.5","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Azzurro","B0GJT25LQ1","B0GJT25LQ1","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","90","0","96.5","0","13.93","0.00","1","0","13.93","0","1.1","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Pretty","B0GJT8HNSX","B0GJT8HNSX","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","115","0","100","0","13.93","0.00","1","0","13.93","0","0.9","0"
"APS Vassoio «Gastro», Vassoio Nero, Vassoio in Fibra di Vetro con Superficie Antiscivolo, Diametro 27,5 x Altezza 2 cm, Nero, 547, Diametro 27,5 cm, Altezza: 2 cm","B00N1G26IY","B00N1G26IY","APS","32809430","32809400","42","21","100","0","13.41","0.00","1","0","13.41","0","2.4","0"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Nero · Internazionale - Planner","B0GJSWVPBM","B0GJSWVPBM","finocam","Organizer personali","Organizzazione dell'ufficio","36","0","100","0","13.12","0.00","2","0","6.56","0","5.6","0"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Charming - Calendario mensile - Pianificazione e Organizzazione","B0GYNL52LG","B0GYNL52LG","finocam","calendari","Organizzazione dell'ufficio","17","0","100","0","12.62","0.00","2","0","6.31","0","11.8","0"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Cats - Calendario mensile - Pianificazione e Organizzazione","B0GYNS9D5R","B0GYNS9D5R","finocam","calendari","Organizzazione dell'ufficio","17","0","100","0","12.62","0.00","2","0","6.31","0","11.8","0"
"finocam - Agenda senza data Mytime 1 Giorno per Pagina Internazionale","B0BS4996B7","B0BS4996B7","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","76","50","100","0","12.30","12.30","1","1","12.30","0","1.3","2"
"Finocam - Calendario da tavolo 2026 Layout mensile Gennaio - Dicembre 2026 + Sett. - Dic. 2025 (4 mesi) ridotto | Calendario 2026 | Immagini Charming - Internazionale","B0F9LCV2PN","B0F9LCV2PN","finocam","Calendari e articoli da scrivania","Archivio ufficio e accessori per scrivania","36","0","96.9","0","12.30","0.00","2","0","6.15","0","5.6","0"
"Finocam Capri Agenda Settimanale 16 Mesi 2026 2027| Nero","B0GJSWKQDQ","B0GJSWKQDQ","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","191","0","98.3","0","12.30","0.00","1","0","12.30","0","0.5","0"
"APS Borraccia in Acciaio Inox Resistente di Alta qualità, Bottiglia d'Acqua da 500 ml con Maniglia per Il Trasporto e Guarnizione di sostituto/Bottiglia a Doppia Parete.","B09BZ58JB3","B09BZ58JB3","APS","Altro","32809400","73","21","100","0","12.15","13.64","1","1","12.15","0","1.4","4.8"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Nero","B0GJSPSHJ7","B0GJSPSHJ7","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","158","0","100","0","11.89","0.00","1","0","11.89","0","0.6","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Bordeaux","B0GJT88P6D","B0GJT88P6D","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","101","0","98.9","0","11.89","0.00","1","0","11.89","0","1","0"
"Finocam Espiral Agenda Settimanale 18 Mesi 2026 2027 | Daisy","B0GJT24P8W","B0GJT24P8W","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","120","0","100","0","11.48","0.00","1","0","11.48","0","0.8","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, rosso, 535, 41 x 12 cm, h: 2 cm","B004JHX138","B004JHX138","APS","32809430","32809400","13","25","100","0","11.41","0.00","1","0","11.41","0","7.7","0"
"APS Miscelatore con Coperchio - brocca dosatrice con Scala per liquidi (l/ml), Zucchero (g) e Farina (g) /Volume 1 litro/Diametro 12,5 cm/Altezza 16 cm/Lavabile in lavastoviglie...","B096Y2Y546","B096Y2Y546","APS","Altro","32809400","40","51","94.3","0","11.07","18.47","1","1","11.07","0","2.5","2"
"finocam Taccuino Nexo Copertina Morbida Dotted Turchese, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5T6247","B0DV5T6247","finocam","22903203","Archivio ufficio e accessori per scrivania","5","5","100","0","9.84","0.00","1","0","9.84","0","20","0"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Nero, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5S2BDS","B0DV5S2BDS","finocam","22903203","Archivio ufficio e accessori per scrivania","15","2","100","0","9.44","0.00","1","0","9.44","0","6.7","0"
"Finocam Haiku Planner settimanale non datato | Layout Settimanale Verticale | Verde · Internazionale - Planner","B0GJT2SKB5","B0GJT2SKB5","finocam","Organizer personali","Organizzazione dell'ufficio","22","0","100","0","9.02","0.00","1","0","9.02","0","4.5","0"
"finocam Taccuino Nexo Copertina Morbida Dotted Turchese, Taccuino Piccolo con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5SD5LQ","B0DV5SD5LQ","finocam","22903203","Archivio ufficio e accessori per scrivania","2","2","0","0","9.00","0.00","1","0","9.00","0","50","0"
"Finocam - Agenda Spirale 2026 Settimana Layout Orizzontale | Gennaio - Dicembre 12 mesi | Agenda Annuale 2026 | Copertura in polipropilene Spirale Design Collection - Impossible - Italiano","B0FG3DYZ6C","B0FG3DYZ6C","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","70","3","100","0","8.39","0.00","1","0","8.39","0","1.4","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Piccola agenda con rubrica telefonica rilegata a doppia spirale 10 x 15 cm - colore Blu","B00L9ZQ9ZK","B00L9ZQ9ZK","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","62","36","98.3","0","8.20","8.20","1","1","8.20","0","1.6","2.8"
"Finocam - Agenda Mara 18 Mesi 2025 2026 Settimana Layout Verticale Luglio 2025 - Dicembre 2026 (18 mesi) Pretty Internazionale","B0DV5RMVZL","B0DV5RMVZL","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","34","378","100","0","7.36","93.21","1","7","7.36","0","2.9","1.9"
"Finocam - Agenda Mara 18 Mesi 2025 2026 1 Giorno per Pagina Luglio 2025 - Dicembre 2026 (18 mesi) Girl Internazionale","B0DV5RTJMB","B0DV5RTJMB","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","127","536","100","0","7.36","34.66","1","2","7.36","0","0.8","0.4"
"Finocam - Calendario da parete 2026 Layout Mensile Gennaio - Dicembre 2026 12 mesi | Calendario 2026 per annotazioni | Planner mensile Design - Italiano, Muro scrivere, 30x30-300x300 mm","B0FG3D5DJS","B0FG3D5DJS","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","38","12","100","0","6.97","0.00","1","0","6.97","0","2.6","0"
"Finocam Calendario da Parete 2027 | Design - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H39C6JB7","B0H39C6JB7","finocam","calendari","Organizzazione dell'ufficio","8","0","100","0","6.97","0.00","1","0","6.97","0","12.5","0"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Pretty Internazionale","B0DV5SPF75","B0DV5SPF75","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","8","126","100","0","6.77","32.60","1","2","6.77","0","12.5","1.6"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Azzurro · Internazionale - Planner","B0GJT1BW7Z","B0GJT1BW7Z","finocam","Organizer personali","Organizzazione dell'ufficio","60","0","100","0","6.56","0.00","1","0","6.56","0","1.7","0"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Nature - Calendario mensile - Pianificazione e Organizzazione","B0GYNWPBNX","B0GYNWPBNX","finocam","calendari","Organizzazione dell'ufficio","5","0","100","0","6.31","0.00","1","0","6.31","0","20","0"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Traveling - Calendario mensile - Pianificazione e Organizzazione","B0GYNZ4RW6","B0GYNZ4RW6","finocam","calendari","Organizzazione dell'ufficio","5","0","100","0","6.31","0.00","1","0","6.31","0","20","0"
"Finocam Calendario da Parete per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H397G2GC","B0H397G2GC","finocam","calendari","Organizzazione dell'ufficio","18","0","100","0","5.74","0.00","1","0","5.74","0","5.6","0"
"Finocam Calendario da Tavolo per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H393B1X3","B0H393B1X3","finocam","calendari","Organizzazione dell'ufficio","6","0","100","0","5.08","0.00","1","0","5.08","0","16.7","0"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Girl Internazionale","B0DV5S5HYM","B0DV5S5HYM","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","39","811","100","0","4.93","27.67","1","2","4.93","0","2.6","0.2"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Pretty Internazionale","B0DV5RVY3Y","B0DV5RVY3Y","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","74","367","100","0","4.92","40.71","1","3","4.92","0","1.4","0.8"
"Finocam Calendario da Parete per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H393P86Y","B0H393P86Y","finocam","calendari","Organizzazione dell'ufficio","12","0","100","0","4.59","0.00","1","0","4.59","0","8.3","0"
"Finocam - Agenda Mínimal 18 Mesi 2024 2025 Settimana Layout Orizzontale Luglio 2024 - Dicembre 2025 (18 mesi) Pretty Internazionale","B0CTMT9LVP","B0CTMT9LVP","finocam","Organizer personali","Organizzazione dell'ufficio","8","15","80","0","4.46","0.00","1","0","4.46","0","12.5","0"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Nero · Internazionale - Planner","B0GJSTMQJV","B0GJSTMQJV","finocam","Organizer personali","Organizzazione dell'ufficio","16","0","100","0","4.10","0.00","1","0","4.10","0","6.3","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 45 x 35,5 cm, altezza 2 cm, marrone, 542, 45 x 35,5 cm, altezza: 2 cm","B004JI61HA","B004JI61HA","APS","32809430","32809400","8","21","100","0","0.00","0.00","0","0","0.00","0","0","0"
