"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","buyBoxPercentage","priorBuyBoxPercentage","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"finocam Taccuino Nexo Copertina Morbida Dotted Blu Marino, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5RV4DS","B0DV5RV4DS","finocam","22903203","Archivio ufficio e accessori per scrivania","12","11","100","0","259.16","0.00","31","0","8.36","0","258.3","0"
"APS misurino Circa Diametro 12 cm, Altezza 17 cm Circa 1L, Polipropilene (PP) Maniglia Chiusa, Goffrato Mass skalierung","B004LO9F1G","B004LO9F1G","APS","32809430","32809400","141","54","100","0","222.74","82.86","23","10","9.68","0","16.3","18.5"
"finocam - Agenda senza data Mytime Settimana Layout Verticale Internazionale","B0BS49SS5T","B0BS49SS5T","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","1149","788","100","0","209.06","62.73","30","9","6.97","0","2.6","1.1"
"Finocam Espiral Agenda Settimanale 18 Mesi 2026 2027 | Girl","B0GJST9G3G","B0GJST9G3G","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","994","0","100","0","204.77","0.00","21","0","9.75","0","2.1","0"
"Finocam Event Libro delle Firme | Marrone","B0GJSX5C2F","B0GJSX5C2F","finocam","Organizer personali","Organizzazione dell'ufficio","59","0","100","0","185.36","0.00","7","0","26.48","0","11.9","0"
"Finocam Mara Agenda Settimanale 18 Mesi 2026 2027 | Azzurro","B0GJSYLDLW","B0GJSYLDLW","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","553","0","100","0","183.00","0.00","15","0","12.20","0","2.7","0"
"APS Vaso portaoggetti classico, contenitore in vetro di alta qualità da 0,9 l, mantiene i tuoi prodotti freschi attraverso il coperchio in vetro con contenitore di tenuta","B07W738MXS","B07W738MXS","APS","Altro","32809400","232","425","100","0","175.41","194.97","13","15","13.49","0","5.6","3.5"
"Finocam Dotted Agenda Settimanale 16 Mesi 2026 2027| Nero","B0GJSV82XJ","B0GJSV82XJ","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","409","0","100","0","172.80","0.00","16","0","10.80","0","3.9","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Nero","B0GJSPSHJ7","B0GJSPSHJ7","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","692","0","100","0","161.60","0.00","16","0","10.10","0","2.3","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Rubrica A5 alfabetica a doppia spirale - colore Magenta","B07P6G7LZ7","B07P6G7LZ7","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","217","127","100","0","160.18","84.87","20","9","8.01","0","9.2","7.1"
"Finocam Capri Agenda Settimanale 16 Mesi 2026 2027| Nero","B0GJSWKQDQ","B0GJSWKQDQ","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","908","0","100","0","156.75","0.00","15","0","10.45","0","1.7","0"
"APS Vassoio Fast Food, infrangibile e Lavabile in lavastoviglie, Prodotto in Germania, 53 x 32,5 cm, Altezza 2 cm (GN 1/1), Marrone, 554, 53 x 32,5 cm, Altezza: 2 cm","B06XPM4JDB","B06XPM4JDB","APS","32809430","32809400","60","11","97.6","0","155.53","0.00","11","0","14.14","0","18.3","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Girl","B0GJT4J9FN","B0GJT4J9FN","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","525","0","100","0","153.92","0.00","13","0","11.84","0","2.5","0"
"Finocam Ikon Agenda Giornaliera 16 Mesi 2026 2027 | Bordeaux","B0GJSRYFXP","B0GJSRYFXP","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","254","0","100","0","137.97","0.00","9","0","15.33","0","3.5","0"
"Finocam Espiral Agenda Settimanale 18 Mesi 2026 2027 | Daisy","B0GJT24P8W","B0GJT24P8W","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","550","0","100","0","136.51","0.00","14","0","9.75","0","2.5","0"
"Finocam Mara Agenda Settimanale 18 Mesi 2026 2027 | Nero","B0GJT4P82S","B0GJT4P82S","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","573","0","100","0","134.19","0.00","11","0","12.20","0","1.9","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Rubrica A5 alfabetica a doppia spirale - colore Magenta","B01D025HWK","B01D025HWK","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","139","114","100","0","128.15","84.87","16","9","8.01","0","11.5","7.9"
"Finocam Espiral Agenda Settimanale 18 Mesi 2026 2027 | Azzurro","B0GJT3XJSG","B0GJT3XJSG","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","451","0","100","0","126.75","0.00","13","0","9.75","0","2.9","0"
"Finocam Mara Agenda Giornaliera 18 Mesi 2026 2027 | Pretty","B0GJSSNL18","B0GJSSNL18","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","608","0","100","0","117.04","0.00","7","0","16.72","0","1.2","0"
"Finocam Espiral Agenda Settimanale 18 Mesi 2026 2027 | Nero","B0GJSWFNVF","B0GJSWFNVF","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","405","0","100","0","117.00","0.00","12","0","9.75","0","3","0"
"Finocam Espiral Agenda Settimanale 18 Mesi 2026 2027 | Pretty","B0GJSX425K","B0GJSX425K","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","608","0","100","0","117.00","0.00","12","0","9.75","0","2","0"
"Finocam Mara Agenda Giornaliera 18 Mesi 2026 2027 | Nero","B0GJT3MCGM","B0GJT3MCGM","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","484","0","100","0","115.37","0.00","7","0","16.48","0","1.4","0"
"Vaso di conservazione APS""Classic"" - in vetro di alta qualità con una capacità di 2,0 litri - il coperchio con guarnizione mantiene i vostri prodotti freschi","B07W86HWQ2","B07W86HWQ2","APS","Altro","32809400","59","291","86","0","109.86","618.38","4","26","27.46","0","6.8","8.9"
"Finocam Mara Agenda Giornaliera 18 Mesi 2026 2027 | Daisy","B0GJT2N36W","B0GJT2N36W","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","393","0","99","0","98.35","0.00","5","0","19.67","0","1.3","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Girl","B0GJSY5V4L","B0GJSY5V4L","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","239","0","100","0","97.53","0.00","7","0","13.93","0","2.9","0"
"Finocam Jazz Libro delle Firme | Crema","B0GJT12GDT","B0GJT12GDT","finocam","Organizer personali","Organizzazione dell'ufficio","72","0","100","0","91.96","0.00","4","0","22.99","0","5.6","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Pretty","B0GJT8HNSX","B0GJT8HNSX","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","343","0","100","0","82.88","0.00","7","0","11.84","0","2","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Agenda A5 con rubrica telefonica rilegata a doppia spirale - colore Blu","B00CP48ZRY","B00CP48ZRY","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","109","29","100","0","64.08","37.72","8","4","8.01","0","7.3","13.8"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Agenda A5 con rubrica telefonica rilegata a doppia spirale - colore Magenta","B00CP46HV0","B00CP46HV0","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","111","57","100","0","64.07","66.01","8","7","8.01","0","7.2","12.3"
"Finocam Calendario da Parete 2027 | Design - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H39C6JB7","B0H39C6JB7","finocam","calendari","Organizzazione dell'ufficio","67","0","100","0","55.75","0.00","8","0","6.97","0","11.9","0"
"Finocam Espiral Agenda Giornaliera 18 Mesi 2026 2027 | Nero","B0GJT2SJZK","B0GJT2SJZK","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","156","0","100","0","55.72","0.00","4","0","13.93","0","2.6","0"
"Finocam Espiral Agenda Giornaliera 18 Mesi 2026 2027 | Pretty","B0GJT3X9FM","B0GJT3X9FM","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","217","0","100","0","55.72","0.00","4","0","13.93","0","1.8","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Pretty","B0GJT6TSSN","B0GJT6TSSN","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","206","0","100","0","55.72","0.00","4","0","13.93","0","1.9","0"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Charming - Calendario mensile - Pianificazione e Organizzazione","B0GYNTYRKM","B0GYNTYRKM","finocam","calendari","Organizzazione dell'ufficio","54","0","100","0","55.08","0.00","6","0","9.18","0","11.1","0"
"Finocam - Calendario da parete 2026 per scrivere Due Colonne Layout Mensile Gennaio - Dicembre 2026 12 mesi | Calendario 2026 per annotazioni | Planner mensile Neutro - Italiano, Muro Due Colonne","B0FG392CPV","B0FG392CPV","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","98","16","93.5","0","53.59","0.00","9","0","5.95","0","9.2","0"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Azzurro · Internazionale - Planner","B0GJT6GKHR","B0GJT6GKHR","finocam","Organizer personali","Organizzazione dell'ufficio","232","0","100","0","53.30","0.00","13","0","4.10","0","5.6","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Bordeaux","B0GJT88P6D","B0GJT88P6D","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","344","0","100","0","50.50","0.00","5","0","10.10","0","1.5","0"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Azzurro · Internazionale - Planner","B0GJT1BW7Z","B0GJT1BW7Z","finocam","Organizer personali","Organizzazione dell'ufficio","173","0","100","0","50.13","0.00","9","0","5.57","0","5.2","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Piccola agenda con rubrica telefonica rilegata a doppia spirale 10 x 15 cm - colore Blu","B00L9ZQ9ZK","B00L9ZQ9ZK","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","125","86","100","0","48.79","0.00","7","0","6.97","0","5.6","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Magenta","B07P6G7LYZ","B07P6G7LYZ","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","91","94","100","0","48.78","41.00","7","5","6.97","0","7.7","5.3"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 53 x 32,5 cm, altezza 2 cm (GN 1/1), grigio","B06XPJLTTL","B06XPJLTTL","APS","32809430","32809400","71","35","95.5","0","48.70","35.34","3","2","16.23","0","4.2","5.7"
"APS Borraccia in Acciaio Inox Resistente di Alta qualità, Bottiglia d'Acqua da 500 ml con Maniglia per Il Trasporto e Guarnizione di sostituto/Bottiglia a Doppia Parete.","B09BZ58JB3","B09BZ58JB3","APS","Altro","32809400","82","24","100","0","48.22","0.00","4","0","12.05","0","4.9","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Nero","B0GJSS4V36","B0GJSS4V36","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","71","0","100","0","45.99","0.00","3","0","15.33","0","4.2","0"
"Finocam Calendario da Parete per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H393P86Y","B0H393P86Y","finocam","calendari","Organizzazione dell'ufficio","54","0","100","0","45.90","0.00","10","0","4.59","0","18.5","0"
"Finocam Calendario da Parete per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H397G2GC","B0H397G2GC","finocam","calendari","Organizzazione dell'ufficio","56","0","100","0","40.18","0.00","7","0","5.74","0","12.5","0"
"APS Vassoio «Gastro», Vassoio Nero, Vassoio in Fibra di Vetro con Superficie Antiscivolo, Diametro 27,5 x Altezza 2 cm, Nero, 547, Diametro 27,5 cm, Altezza: 2 cm","B00N1G26IY","B00N1G26IY","APS","32809430","32809400","30","45","100","0","39.66","69.54","3","6","13.22","0","10","13.3"
"Finocam Haiku Planner settimanale non datato | Layout Settimanale Verticale | Verde · Internazionale - Planner","B0GJT2SKB5","B0GJT2SKB5","finocam","Organizer personali","Organizzazione dell'ufficio","152","0","100","0","38.31","0.00","5","0","7.66","0","3.3","0"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Charming - Calendario mensile - Pianificazione e Organizzazione","B0GYNL52LG","B0GYNL52LG","finocam","calendari","Organizzazione dell'ufficio","160","0","100","0","37.86","0.00","6","0","6.31","0","3.8","0"
"Finocam Calendario da Tavolo Numeri Grandi 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H397QQKM","B0H397QQKM","finocam","calendari","Organizzazione dell'ufficio","39","0","100","0","36.72","0.00","8","0","4.59","0","20.5","0"
"APS Assheuer & Pott ass30057 misurino, 5 Litri","B004LOD3DW","B004LOD3DW","APS","32809430","32809400","17","26","80.2","0","36.23","62.67","2","3","18.11","0","11.8","11.5"
"Finocam Calendario da Parete per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H38WZBXW","B0H38WZBXW","finocam","calendari","Organizzazione dell'ufficio","43","0","100","0","35.88","0.00","6","0","5.98","0","14","0"
"Zuccheriera APS, zuccheriera con coperchio avvolgibile, in acciaio inox, 14 x 14 cm, altezza 14 cm","B000VJ6G0S","B000VJ6G0S","APS","32809430","32809400","15","7","90.2","0","35.64","0.00","2","0","17.82","0","13.3","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Nero","B0GJT23KQK","B0GJT23KQK","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","125","0","100","0","35.52","0.00","3","0","11.84","0","2.4","0"
"APS Miscelatore con Coperchio - brocca dosatrice con Scala per liquidi (l/ml), Zucchero (g) e Farina (g) /Volume 1 litro/Diametro 12,5 cm/Altezza 16 cm/Lavabile in lavastoviglie...","B096Y2Y546","B096Y2Y546","APS","Altro","32809400","34","11","100","0","34.53","0.00","3","0","11.51","0","8.8","0"
"Finocam - Portadocumenti A4 NOPAL - Nero | Portafoglio con Cerniera - Tasca interna per tablet | Cartella per appunti | Portadocumenti BIOMATERIALE - BASE CACTUS","B0DV5SLJL1","B0DV5SLJL1","finocam","22903151","Archivio ufficio e accessori per scrivania","27","0","100","0","34.49","0.00","1","0","34.49","0","3.7","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Agenda A5 con rubrica telefonica rilegata a doppia spirale - colore Nero","B00CP43UVA","B00CP43UVA","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","107","81","100","0","32.04","47.15","4","5","8.01","0","3.7","6.2"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Nero","B0GJT437XZ","B0GJT437XZ","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","21","0","100","0","30.66","0.00","1","0","30.66","0","4.8","0"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Pretty Internazionale","B0DV5RVY3Y","B0DV5RVY3Y","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","125","1005","100","0","29.91","258.94","6","22","4.99","0","4.8","2.2"
"APS Vaso portaoggetti Classico, Contenitore in Vetro di Alta qualità da 6,0 Litri, Mantiene i Tuoi Prodotti freschi Attraverso Il Coperchio in Vetro con Contenitore di Tenuta","B07W62N25F","B07W62N25F","APS","Altro","32809400","34","0","89.6","0","29.70","0.00","1","0","29.70","0","2.9","0"
"APS misurino Circa Diametro 15,5 cm, Altezza 21 cm ca. 2L, Polipropilene (PP) Maniglia Chiusa, Goffrato Mass skalierung","B004LO7E3C","B004LO7E3C","APS","32809430","32809400","15","86","100","0","28.60","108.94","2","14","14.30","0","13.3","16.3"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Nero","B07P5HWPVZ","B07P5HWPVZ","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","65","94","100","0","27.88","32.80","4","4","6.97","0","6.2","4.3"
"Finocam - Portadocumenti A5 NOPAL - Verde oliva | Cartella con Cerniera - Tasca interna per tablet | Cartella per appunti | Portadocumenti BIOMATERIALE - BASE CACTUS","B0DV5S2Z1M","B0DV5S2Z1M","finocam","22903151","Archivio ufficio e accessori per scrivania","4","0","100","0","27.87","0.00","1","0","27.87","0","25","0"
"Finocam Espiral Agenda Giornaliera 18 Mesi 2026 2027 | Daisy","B0GJT23N8Z","B0GJT23N8Z","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","156","0","100","0","27.86","0.00","2","0","13.93","0","1.3","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Nero","B0GJT64GM9","B0GJT64GM9","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","89","0","100","0","27.86","0.00","2","0","13.93","0","2.2","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Blu","B01D025JGY","B01D025JGY","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","55","27","100","0","27.82","24.60","3","3","9.27","0","5.5","11.1"
"APS - Barattolo in Vetro","B07W738F8G","B07W738F8G","APS","Altro","32809400","1","2","100","0","27.17","0.00","1","0","27.17","0","100","0"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Nero, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5S2BDS","B0DV5S2BDS","finocam","22903203","Archivio ufficio e accessori per scrivania","20","5","100","0","25.08","0.00","3","0","8.36","0","15","0"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Giallo, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5SRF1P","B0DV5SRF1P","finocam","22903203","Archivio ufficio e accessori per scrivania","25","8","100","0","25.08","0.00","3","0","8.36","0","12","0"
"Finocam - Calendario da tavolo 2026 Layout mensile Gennaio - Dicembre 2026 + Sett. - Dic. 2025 (4 mesi) ridotto | Calendario 2026 | Immagini Charming - Internazionale","B0F9LCV2PN","B0F9LCV2PN","finocam","Calendari e articoli da scrivania","Archivio ufficio e accessori per scrivania","38","0","100","0","24.60","0.00","4","0","6.15","0","10.5","0"
"Finocam Mínimal Agenda Settimanale 18 Mesi 2026 2027 | Azzurro","B0GJT25LQ1","B0GJT25LQ1","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","306","0","100","0","23.68","0.00","2","0","11.84","0","0.7","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Nero","B0GJT2R199","B0GJT2R199","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","82","0","100","0","22.34","0.00","1","0","22.34","0","1.2","0"
"Finocam - Portadocumenti A4 FOCUS - Nero | Poliuretano di alta qualità | Cartella con Cerniera - Portapenna e tasca interna per tablet | Dotato di blocco note","B085QVMWJW","B085QVMWJW","finocam","Organizer personali","Organizzazione dell'ufficio","39","1","100","0","22.30","0.00","1","0","22.30","0","2.6","0"
"APS Vassoio Fast Food, infrangibile e Lavabile in lavastoviglie, Prodotto in Germania, 35 x 27 cm, Altezza 2 cm, Nero, 531, 35 x 27 cm, h: 2 cm","B004LOD80U","B004LOD80U","APS","32809430","32809400","97","362","100","0","22.22","117.72","2","19","11.11","0","2.1","5.2"
"Finocam Dynamic Mara Agenda Settimanale 2027 | Verde","B0GYNRKJZ3","B0GYNRKJZ3","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","6","0","100","0","21.32","0.00","2","0","10.66","0","33.3","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Piccola agenda con rubrica telefonica a doppia spirale 10 x 15 cm - colore Magenta","B00L9ZQ978","B00L9ZQ978","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","47","7","100","0","20.91","16.40","3","2","6.97","0","6.4","28.6"
"finocam - Agenda senza data Mytime 1 Giorno per Pagina Internazionale","B0BS4996B7","B0BS4996B7","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","212","180","100","0","20.90","41.80","2","4","10.45","0","0.9","2.2"
"Finocam Calendario da Tavolo per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H393B1X3","B0H393B1X3","finocam","calendari","Organizzazione dell'ufficio","58","0","100","0","20.32","0.00","4","0","5.08","0","6.9","0"
"APS - Barattolo in Vetro","B07WLP1JLQ","B07WLP1JLQ","APS","Altro","32809400","4","7","100","0","19.85","0.00","1","0","19.85","0","25","0"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Nature - Calendario mensile - Pianificazione e Organizzazione","B0GYNRKJQR","B0GYNRKJQR","finocam","calendari","Organizzazione dell'ufficio","62","0","100","0","18.36","0.00","2","0","9.18","0","3.2","0"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Cats - Calendario mensile - Pianificazione e Organizzazione","B0GYNW9YT9","B0GYNW9YT9","finocam","calendari","Organizzazione dell'ufficio","16","0","100","0","18.36","0.00","2","0","9.18","0","12.5","0"
"APS Vassoio «Gastro», Vassoio Nero, Vassoio in Fibra di Vetro con Superficie Antiscivolo, Diametro 40,5 x Altezza 2 cm, Nero, 549, Diametro 40,5 cm, Altezza: 2 cm","B00N1G290O","B00N1G290O","APS","32809430","32809400","37","0","93.1","0","17.60","0.00","1","0","17.60","0","2.7","0"
"Finocam - Agenda 2026 1 Giorno per Pagina | Gennaio - Dicembre 12 mesi | Agenda A5 con elastico e nastro in tessuto | Copertina Morbida Capri - Happy - Internazionale","B0F9LFF9WD","B0F9LFF9WD","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","21","217","100","0","17.02","0.00","1","0","17.02","0","4.8","0"
"Finocam Spirale You Agenda Giornaliera 2027 | Cotton","B0GYP2Q9H4","B0GYP2Q9H4","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","0","0","0","0","16.80","0.00","1","0","16.80","0","0","0"
"finocam Taccuino Nexo Copertina Morbida Dotted Rosa, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5T33V8","B0DV5T33V8","finocam","22903203","Archivio ufficio e accessori per scrivania","16","4","100","0","16.72","0.00","2","0","8.36","0","12.5","0"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Azzurro, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV66LGJ2","B0DV66LGJ2","finocam","22903203","Archivio ufficio e accessori per scrivania","22","1","100","0","16.72","0.00","2","0","8.36","0","9.1","0"
"Finocam - Calendario con calamita 2026 Layout Mensile Gennaio - Dicembre 2026 12 mesi | Calendario 2026 per annotazioni | Planner mensile Design Bloc - Italiano, Magnetica Frigorifero, 250x200 mm","B0FG387VPT","B0FG387VPT","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","57","76","100","0","16.40","16.40","2","2","8.20","0","3.5","2.6"
"APS großes Vorratsglas, Vorratsdose mit Edelstahl Schraubdeckel 12,5 x 19cm, H: 18cm, Fassungsvermögen 1 Liter","B01DMBQ1XI","B01DMBQ1XI","APS","Altro","32809400","27","41","100","0","15.51","52.78","1","2","15.51","0","3.7","4.9"
"Finocam Haiku Planner settimanale non datato | Layout Settimanale Verticale | Azzurro · Internazionale - Planner","B0GJSXHGWN","B0GJSXHGWN","finocam","Organizer personali","Organizzazione dell'ufficio","106","0","100","0","15.32","0.00","2","0","7.66","0","1.9","0"
"Finocam Moniquilla Quaderno Copertina Rigida | Pagina bianca | Rosso","B0GJT6GJTW","B0GJT6GJTW","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","81","0","100","0","15.32","0.00","2","0","7.66","0","2.5","0"
