"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam – Agenda Spirale Design Collection 2025 Semaine sur 1 page Présentation horizontale Janvier 2025 – Décembre 2025 (12 mois) Maintenant Français","B0D7Q6M793","B0D7Q6M793","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","43","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Calendrier Neutre de Bureau pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7Q7HKGY","B0D7Q7HKGY","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","116","0.00","25.51","0","7","0.00","0","0","6"
"Finocam – Calendrier Bloc Design Mural avec Aimant pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7Q82B2X","B0D7Q82B2X","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","119","0.00","14.85","0","3","0.00","0","0","2.5"
"Finocam – Calendrier Neutre avec Aimant pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7Q83R85","B0D7Q83R85","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","8","191","0.00","17.28","0","3","0.00","0","0","1.6"
"Finocam – Calendrier Images de Bureau pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Paysages paradisiaques Français","B0D7Q8M9G8","B0D7Q8M9G8","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Spirale Design Collection 2025 Semaine sur 1 page Présentation horizontale Janvier 2025 – Décembre 2025 (12 mois) Impossible Français","B0D7Q8S53W","B0D7Q8S53W","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","4","81","0.00","12.00","0","2","0.00","0","0","2.5"
"Finocam – Agenda Spirale Opaque 2025 1 jour par page Janvier 2025 – Décembre 2025 (12 mois) Noir Français","B0D7Q8TDXY","B0D7Q8TDXY","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","58","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Calendrier Neutre Mural pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7Q9F1M9","B0D7Q9F1M9","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","5","22","0.00","5.59","0","1","0.00","0","0","4.5"
"Finocam – Calendrier Neutre Mural pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7QC8T73","B0D7QC8T73","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","4","6","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Rigide Uni Bleu marine | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5Q5VJ3","B0DV5Q5VJ3","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","0","0.00","0.00","0","0","0.00","0","0","0"
