"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","buyBoxPercentage","priorBuyBoxPercentage","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Mara Agenda Journalier 18 mois 2026 2027 | Noir","B0GJT3MCGM","B0GJT3MCGM","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","59","0","98.2","0","20.00","0.00","1","0","20.00","0","1.7","0"
"Finocam – Agenda Spirale 2026 Semaine sur 2 pages Présentation horizontale | Janvier – Décembre | Agenda annuel 2026 | Couverture polypropylène Spirale Design Collection – Maintenant – Français","B0FG367YJ8","B0FG367YJ8","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","17","1","100","0","18.34","9.17","2","1","9.17","0","11.8","100"
"Finocam – Agenda Spirale 2026 Semaine sur 2 pages Présentation horizontale | Janvier – Décembre | Agenda annuel 2026 | Couverture polypropylène Spirale Design Collection – Maintenant – Français","B0FG3CTNJ9","B0FG3CTNJ9","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","30","1","100","0","17.20","0.00","2","0","8.60","0","6.7","0"
"Finocam Mínimal Agenda Semainier 18 mois 2026 2027 | Pretty","B0GJT6TSSN","B0GJT6TSSN","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","26","0","100","0","16.67","0.00","1","0","16.67","0","3.8","0"
"Finocam – Agenda Spirale 2026 1 Jour par page | Janvier – Décembre (12 mois) | Agenda annuel 2026 avec élastique | Couverture polypropylène Spirale Design Collection – Impossible – Français","B0FG36NYB7","B0FG36NYB7","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","42","1","94.7","0","16.25","0.00","1","0","16.25","0","2.4","0"
"Finocam Mara Agenda Semainier 18 mois 2026 2027| Bleu","B0GJSYLDLW","B0GJSYLDLW","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","49","0","97.7","0","14.58","0.00","1","0","14.58","0","2","0"
"Finocam Calendrier Mural 2027 | Neutre · Langue: Français","B0H391RK2N","B0H391RK2N","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","18","0","100","0","14.50","0.00","2","0","7.25","0","11.1","0"
"Finocam Mínimal Agenda 18 meses 2026 2027 Semanal · Girl · Internacional","B0GJT4J9FN","B0GJT4J9FN","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","93","0","100","0","14.17","0.00","1","0","14.17","0","1.1","0"
"Finocam Calendrier Magnétique Réfrigérateur 2027 | Neutre · Français","B0H38ZKB4V","B0H38ZKB4V","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","40","0","100","0","13.66","0.00","2","0","6.83","0","5","0"
"Finocam – Calendrier mural 2026 1 Mois par page Janvier – Décembre 2026 (12 mois) | Calendrier 2026 pour noter | Planificateur mensuel Neutre – Français","B0FG37TQ7P","B0FG37TQ7P","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","82","4","100","0","13.00","0.00","2","0","6.50","0","2.4","0"
"Finocam Moniquilla Carnet Couverture Rigide | Rouge - Cahier","B0GJSYG9MP","B0GJSYG9MP","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","11","0","100","0","12.83","0.00","1","0","12.83","0","9.1","0"
"Finocam – Agenda non daté Mytime 1 jour par page International","B0BS4996B7","B0BS4996B7","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","73","65","98.6","0","12.50","12.50","1","1","12.50","0","1.4","1.5"
"Finocam Capri Agenda Semainier 16 mois 2026 2027 | Noir","B0GJSWKQDQ","B0GJSWKQDQ","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","42","0","97.1","0","12.50","0.00","1","0","12.50","0","2.4","0"
"Finocam Capri Agenda Semainier 16 mois 2026 2027 | Jungle","B0GJT13HPB","B0GJT13HPB","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","187","0","100","0","12.50","0.00","1","0","12.50","0","0.5","0"
"Finocam Calendrier Mural 2027 | Art Sarah Meyer–Delius · Langue: Français","B0H395Y35K","B0H395Y35K","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","4","0","100","0","10.42","0.00","1","0","10.42","0","25","0"
"Finocam – Agenda Spirale Design Collection 2025 Semaine sur 1 page Présentation horizontale Janvier 2025 – Décembre 2025 (12 mois) Impossible Français","B0D7Q8S53W","B0D7Q8S53W","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","7","50","100","0","10.22","6.64","2","1","5.11","0","28.6","2"
"Finocam Calendrier Mural International 2027 | Photos Nature","B0GYNRKJQR","B0GYNRKJQR","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","15","0","100","0","9.33","0.00","1","0","9.33","0","6.7","0"
"Finocam Calendrier Mural International 2027 | Photos Cats","B0GYNW9YT9","B0GYNW9YT9","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","19","0","100","0","9.33","0.00","1","0","9.33","0","5.3","0"
"Finocam Moniquilla Carnet Couverture Rigide | Bleu - Cahier","B0GJT2Y9T1","B0GJT2Y9T1","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","7","0","100","0","9.17","0.00","1","0","9.17","0","14.3","0"
"Finocam – Agenda Spirale 2026 Semaine sur 2 pages Présentation horizontale | Janvier – Décembre | Agenda annuel 2026 | Couverture polypropylène Spirale Design Collection – Impossible – Français","B0FG3BQSM7","B0FG3BQSM7","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","13","1","100","0","8.85","0.00","1","0","8.85","0","7.7","0"
"Finocam – Calendrier de bureau 2026 1 Mois par page Janvier – Décembre 2026 (12 mois) | Calendrier 2026 pour noter | Planificateur mensuel Design – Français","B0FG35RLNR","B0FG35RLNR","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","67","54","100","0","8.33","49.98","1","6","8.33","0","1.5","11.1"
"Finocam Calendrier de Bureau 2027 | Design · Langue: Français","B0H397GZCN","B0H397GZCN","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","40","0","100","0","8.33","0.00","1","0","8.33","0","2.5","0"
"Finocam Calendrier Mural 2027 | Design · Langue: Français","B0H39C9QBQ","B0H39C9QBQ","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","24","0","100","0","7.08","0.00","1","0","7.08","0","4.2","0"
"Finocam Calendrier de Bureau International 2027 | Photos Charming","B0GYNL52LG","B0GYNL52LG","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","18","0","100","0","6.42","0.00","1","0","6.42","0","5.6","0"
"Finocam Calendrier de Bureau International 2027 | Photos Traveling","B0GYNZ4RW6","B0GYNZ4RW6","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","5","0","100","0","6.42","0.00","1","0","6.42","0","20","0"
"Finocam – Calendrier magnétique 2026 1 Mois par page Janvier – Décembre 2026 (12 mois) | Calendrier 2026 pour noter | Planificateur mensuel Neutre – Français","B0FG3877BB","B0FG3877BB","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","136","103","100","0","6.20","26.68","1","4","6.20","0","0.7","3.9"
"Finocam Calendrier Mural 2027 | Neutre · Langue: Français","B0H38YTBHP","B0H38YTBHP","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","6","0","100","0","4.67","0.00","1","0","4.67","0","16.7","0"
"Finocam – Calendrier mural Gros Chiffres 2026 1 Mois par page Janvier – Décembre 2026 (12 mois) | Calendrier 2026 | Planificateur mensuel Neutre – Français","B0FG3877B3","B0FG3877B3","Finocam","Calendriers, agendas & organiseurs - Organisateurs de bureau","Organisateurs de bureau","63","7","100","0","4.58","4.58","1","1","4.58","0","1.6","14.3"
"Finocam – Porte-documents A4 FOCUS – Noir | Polyuréthane de haute qualité | Portfolio fermeture zippée – Passant pour stylo et compartiment pour tablette| Avec bloc-notes","B085QVMWJW","B085QVMWJW","Finocam","22903164","Fournitures de bureau","2","4","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda 2022 Semainier horizontal, de Janvier 2022 à Décembre 2022 (12 mois) E5-117x181 mm Spirale Design Collection Goldy International","B096S6ZCJB","B096S6ZCJB","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","5","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda 2022 Journalier, de Janvier 2022 à Décembre 2022 (12 mois) E10-155x212 mm Spirale Design Collection Moon International","B096S82Q5S","B096S82Q5S","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda 2022-2023 Mara 18 mois Semaine sur 2 pages Présentation verticale Juillet 2022 – Décembre 2023 (18 mois) Girl International DIN A5 (Y10-140 x 204 mm)","B09QWW6XD7","B09QWW6XD7","Finocam","Agendas et organisateurs personnels","Organisateurs de bureau","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda 2022-2023 Labor 16 mois 1 semaine sur 2 pages Présentation verticale Septembre 2022 – Décembre 2023 (16 mois) Noir International","B09QWYLJDV","B09QWYLJDV","Finocam","Agendas et organisateurs personnels","Organisateurs de bureau","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda 2022-2023 Spirale 18 mois Semaine sur 2 pages Présentation horizontale Juillet 2022 – Décembre 2023 (18 mois) Noir International","B09QXBBXNF","B09QXBBXNF","Finocam","Agendas et organisateurs personnels","Organisateurs de bureau","0","1","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda 2022-2023 Mara 18 mois 1 jour par page Juillet 2022 – Décembre 2023 (18 mois) Girl International PETIT (Y4-120 x 170 mm)","B09R1T8NMM","B09R1T8NMM","Finocam","Agendas et organisateurs personnels","Organisateurs de bureau","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Espiral 18 mois 2024-2025 2 jours par page Juillet 2024-Décembre 2025 (18 mois) Daisy International","B0CTMSK4TH","B0CTMSK4TH","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","1","2","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Minimal 18 mois 2024-2025 Semaine sur 2 pages Présentation horizontale Juillet 2024-Décembre 2025 (18 mois) Daisy International","B0CTMTCBM9","B0CTMTCBM9","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","2","3","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Mara 18 mois 2024-2025 Semaine sur 2 pages Présentation verticale Juillet 2024-Décembre 2025 (18 mois) Pretty International","B0CTMTCKGH","B0CTMTCKGH","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","13","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Espiral 18 mois 2024-2025 Semaine sur 2 pages Présentation horizontale Juillet 2024-Décembre 2025 (18 mois) Noir International","B0CTMV17X8","B0CTMV17X8","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","2","78","100","0","0.00","13.65","0","4","0.00","0","0","5.1"
"Finocam – Agenda Espiral 18 mois 2024-2025 Semaine sur 2 pages Présentation horizontale Juillet 2024-Décembre 2025 (18 mois) Girl International","B0CTMVRP8F","B0CTMVRP8F","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","1","12","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Calendrier Images Mural International 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Paris International","B0D3F4NJRF","B0D3F4NJRF","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Spirale Design Collection 2025 Semaine sur 1 page Présentation horizontale Janvier 2025 – Décembre 2025 (12 mois) Maintenant Français","B0D7Q6M793","B0D7Q6M793","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","3","20","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Calendrier Bloc Design Mural avec Aimant pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7Q82B2X","B0D7Q82B2X","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","64","0","0","0.00","11.70","0","2","0.00","0","0","3.1"
"Finocam – Calendrier Neutre avec Aimant pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7Q83R85","B0D7Q83R85","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","8","138","100","0","0.00","5.66","0","1","0.00","0","0","0.7"
"Finocam – Calendrier Images de Bureau pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Paysages paradisiaques Français","B0D7Q8M9G8","B0D7Q8M9G8","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","4","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Calendrier Neutre Mural pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7Q9F1M9","B0D7Q9F1M9","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","4","30","100","0","0.00","11.08","0","2","0.00","0","0","6.7"
"Finocam – Calendrier Neutre Mural pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7Q9NRY8","B0D7Q9NRY8","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Calendrier Neutre Mural pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7QBQR37","B0D7QBQR37","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","20","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Calendrier Neutre Mural pour écrire 2025 1 mois par page Janvier 2025 – Décembre 2025 (12 mois) Français","B0D7QC8T73","B0D7QC8T73","Finocam","Calendriers, agendas & organiseurs - Fournitures de bureau","Fournitures de bureau","0","11","0","0","0.00","6.11","0","1","0.00","0","0","9.1"
"Finocam – Cahier Nexo Couverture Rigide Uni Bleu marine | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5Q5VJ3","B0DV5Q5VJ3","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Minimal 18 mois 2025-2026 Semaine sur 2 pages Présentation Horizontale Juillet 2025-Décembre 2026 (18 mois) Girl International","B0DV5R3KVQ","B0DV5R3KVQ","Finocam","Agendas civils et carnets de RDV","Fournitures de bureau","5","104","100","0","0.00","82.90","0","5","0.00","0","0","4.8"
"Finocam – Cahier Nexo Couverture Souple Ligné Noir | Petit Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire","B0DV5RL7SL","B0DV5RL7SL","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Dotted-Pointillé Noir | Petit Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Bullet Journal","B0DV5RRRB2","B0DV5RRRB2","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","0","2","0","0","0.00","7.50","0","1","0.00","0","0","50"
"Finocam – Cahier Nexo Couverture Rigide Uni Rose | Petit Cahier à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5S5D1S","B0DV5S5D1S","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Minimal 18 mois 2025-2026 Semaine sur 2 pages Présentation Horizontale Juillet 2025-Décembre 2026 (18 mois) Girl International","B0DV5S5HYM","B0DV5S5HYM","Finocam","Agendas civils et carnets de RDV","Fournitures de bureau","13","454","100","0","0.00","126.72","0","9","0.00","0","0","2"
"Finocam – Cahier Nexo Couverture Souple Uni Turquoise | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5S5VVP","B0DV5S5VVP","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Ligné Noir | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Prendre des Notes","B0DV5S69BB","B0DV5S69BB","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cahier Nexo Couverture Souple Uni Vert foncé | Cahier A5 à Feuilles Microperforées | Pochette et Passant pour stylo | 72 Feuilles, Idéal pour Écrire et Dessiner","B0DV5S8N2P","B0DV5S8N2P","Finocam","22903203","Papier, enveloppes et fournitures d'expédition","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Agenda Minimal 18 mois 2025-2026 Semaine sur 2 pages Présentation Horizontale Juillet 2025-Décembre 2026 (18 mois) Noir International","B0DV5SG4SD","B0DV5SG4SD","Finocam","Agendas civils et carnets de RDV","Fournitures de bureau","4","29","100","0","0.00","0.00","0","0","0.00","0","0","0"
