"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam – Modern Plain Black Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F6D8KY","B0D3F6D8KY","Finocam","Notebooks & Composition Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Modern Dotted Blue Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F6J4QB","B0D3F6J4QB","Finocam","Notebooks & Composition Books","Office Supplies","0","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Red Plain Class Notebook, Hard Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 192 Pages","B0D3F6Q93G","B0D3F6Q93G","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Plain Butterfly Design Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F6SNRD","B0D3F6SNRD","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Dynamic London 2025 Diary Vertical Week View January 2025 – December 2025 (12 Months) Blue International","B0D3F6SS2J","B0D3F6SS2J","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Plain Mountain Design Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F6WRR9","B0D3F6WRR9","Finocam","Notebooks & Composition Books","Office Supplies","0","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – International 2025 Desktop Photo Calendar Month View January 2025 – December 2025 (12 Months) London International","B0D3F6YVKS","B0D3F6YVKS","Finocam","Notebooks & Composition Books","Office Supplies","7","1","0.00","6.27","0","1","0.00","0","0","100"
"Finocam – Spiral 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) International Black","B0DV5Q16GH","B0DV5Q16GH","Finocam","Academic Planners & Appointment Books","Office Supplies","1","12","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Navy Blue | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5Q5VJ3","B0DV5Q5VJ3","Finocam","Notebooks & Composition Books","Office Supplies","7","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Camel | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5QB5K2","B0DV5QB5K2","Finocam","Notebooks & Composition Books","Office Supplies","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Navy Blue | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5QB65K","B0DV5QB65K","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 2 Days per Page July 2025 – December 2026 (18 Months) Girl International","B0DV5QDXLM","B0DV5QDXLM","Finocam","Academic Planners & Appointment Books","Office Supplies","8","34","0.00","20.05","0","2","0.00","0","0","5.9"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Black | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5QP7C2","B0DV5QP7C2","Finocam","Notebooks & Composition Books","Office Supplies","3","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Sky Blue | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5QZHP4","B0DV5QZHP4","Finocam","Notebooks & Composition Books","Office Supplies","0","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Girl International","B0DV5R3KVQ","B0DV5R3KVQ","Finocam","Academic Planners & Appointment Books","Office Supplies","5","36","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Camel | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RB9X7","B0DV5RB9X7","Finocam","Notebooks & Composition Books","Office Supplies","4","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Navy Blue | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RF69M","B0DV5RF69M","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Navy Blue | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5RFGGB","B0DV5RFGGB","Finocam","Notebooks & Composition Books","Office Supplies","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Navy Blue | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5RFMMB","B0DV5RFMMB","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Red | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RFSGM","B0DV5RFSGM","Finocam","Notebooks & Composition Books","Office Supplies","8","1","0.00","7.97","0","1","0.00","0","0","100"
"Finocam – Capri 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) Jungle International","B0DV5RFYDJ","B0DV5RFYDJ","Finocam","Academic Planners & Appointment Books","Office Supplies","6","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Mara 18-Month Planner 2025-2026 Vertical Week View July 2025 – December 2026 (18 Months) International Black","B0DV5RGYLC","B0DV5RGYLC","Finocam","Academic Planners & Appointment Books","Office Supplies","3","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Dotted 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) International Black","B0DV5RJC23","B0DV5RJC23","Finocam","Academic Planners & Appointment Books","Office Supplies","4","1","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Black | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5RL7SL","B0DV5RL7SL","Finocam","Notebooks & Composition Books","Office Supplies","0","6","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Pink | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Taking Notes and Writing","B0DV5RLDFV","B0DV5RLDFV","Finocam","Notebooks & Composition Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Mara 18-Month Planner 2025-2026 Vertical Week View July 2025 – December 2026 (18 Months) Pretty International","B0DV5RMVZL","B0DV5RMVZL","Finocam","Academic Planners & Appointment Books","Office Supplies","3","12","0.00","10.52","0","1","0.00","0","0","8.3"
"Finocam – Mara 18-Month Planner 2025-2026 Page-A-Day July 2025 – December 2026 (18 Months) Daisy International","B0DV5RMXHG","B0DV5RMXHG","Finocam","Academic Planners & Appointment Books","Office Supplies","8","12","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Ikon 16-Month Planner 2025-2026 Vertical Week View September 2025 – December 2026 (16 Months) International Burgundy","B0DV5RNDG2","B0DV5RNDG2","Finocam","Academic Planners & Appointment Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Red | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RNS84","B0DV5RNS84","Finocam","Notebooks & Composition Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Dotted 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) Bloom International","B0DV5RR7Z5","B0DV5RR7Z5","Finocam","Academic Planners & Appointment Books","Office Supplies","3","8","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Camel | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RRK89","B0DV5RRK89","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Black | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RRKBN","B0DV5RRKBN","Finocam","Notebooks & Composition Books","Office Supplies","2","1","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Dotted Black | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RRRB2","B0DV5RRRB2","Finocam","Notebooks & Composition Books","Office Supplies","0","40","0.00","7.00","0","1","0.00","0","0","2.5"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) International Black","B0DV5RRY4Q","B0DV5RRY4Q","Finocam","Academic Planners & Appointment Books","Office Supplies","3","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Black | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RT5F9","B0DV5RT5F9","Finocam","Notebooks & Composition Books","Office Supplies","6","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Mara 18-Month Planner 2025-2026 Page-A-Day July 2025 – December 2026 (18 Months) Girl International","B0DV5RTJMB","B0DV5RTJMB","Finocam","Academic Planners & Appointment Books","Office Supplies","14","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Turquoise | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RTLKQ","B0DV5RTLKQ","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Dotted Navy Blue | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RV4DS","B0DV5RV4DS","Finocam","Notebooks & Composition Books","Office Supplies","0","6","0.00","15.46","0","2","0.00","0","0","33.3"
"Finocam – Capri 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) Power International","B0DV5RVJP2","B0DV5RVJP2","Finocam","Academic Planners & Appointment Books","Office Supplies","0","3","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Pretty International","B0DV5RVY3Y","B0DV5RVY3Y","Finocam","Academic Planners & Appointment Books","Office Supplies","7","8","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Camel | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RXRMG","B0DV5RXRMG","Finocam","Notebooks & Composition Books","Office Supplies","0","7","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Red | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RXWQ6","B0DV5RXWQ6","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Navy Blue | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5S16GC","B0DV5S16GC","Finocam","Notebooks & Composition Books","Office Supplies","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Red | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S28WK","B0DV5S28WK","Finocam","Notebooks & Composition Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - A5 Nopal Document Holder - Olive Green | Zippered Portfolio - Inner Tablet Pocket | Notepad Folder | BIOMATERIAL Document Holder - Cactus Base","B0DV5S2Z1M","B0DV5S2Z1M","Finocam","22903151","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Red International","B0DV5S2ZTW","B0DV5S2ZTW","Finocam","Academic Planners & Appointment Books","Office Supplies","3","15","0.00","9.53","0","1","0.00","0","0","6.7"
"Finocam - A4 Nopal Document Holder - Olive Green | Zippered Portfolio - Inner Tablet Pocket | Notepad Folder | BIOMATERIAL Document Holder - Cactus Base","B0DV5S3FFC","B0DV5S3FFC","Finocam","22903151","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Fuchsia | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S48FW","B0DV5S48FW","Finocam","Notebooks & Composition Books","Office Supplies","7","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Turquoise | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S4FJ5","B0DV5S4FJ5","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Pink | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S5D1S","B0DV5S5D1S","Finocam","Notebooks & Composition Books","Office Supplies","0","3","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Girl International","B0DV5S5HYM","B0DV5S5HYM","Finocam","Academic Planners & Appointment Books","Office Supplies","7","16","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Turquoise | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S5VVP","B0DV5S5VVP","Finocam","Notebooks & Composition Books","Office Supplies","0","7","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Turquoise | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5S697F","B0DV5S697F","Finocam","Notebooks & Composition Books","Office Supplies","6","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Camel | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Taking Notes and Writing","B0DV5S8FGS","B0DV5S8FGS","Finocam","Notebooks & Composition Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Dark Green | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S8N2P","B0DV5S8N2P","Finocam","Notebooks & Composition Books","Office Supplies","0","22","0.00","7.17","0","1","0.00","0","0","4.5"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Red International","B0DV5SCFGG","B0DV5SCFGG","Finocam","Academic Planners & Appointment Books","Office Supplies","4","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Daisy International","B0DV5SCJMK","B0DV5SCJMK","Finocam","Academic Planners & Appointment Books","Office Supplies","0","89","0.00","9.51","0","1","0.00","0","0","1.1"
"FINOCAM – Nexo Notebook Soft Cover Dotted Turquoise | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5SD5LQ","B0DV5SD5LQ","Finocam","Notebooks & Composition Books","Office Supplies","0","13","0.00","6.17","0","1","0.00","0","0","7.7"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Red | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Taking Notes and Writing","B0DV5SDK7J","B0DV5SDK7J","Finocam","Notebooks & Composition Books","Office Supplies","0","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Red International","B0DV5SF6QP","B0DV5SF6QP","Finocam","Academic Planners & Appointment Books","Office Supplies","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Turquoise | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SFFLD","B0DV5SFFLD","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Red | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5SFR49","B0DV5SFR49","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) International Black","B0DV5SG4SD","B0DV5SG4SD","Finocam","Academic Planners & Appointment Books","Office Supplies","5","6","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Camel | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5SGCD6","B0DV5SGCD6","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Pink | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Taking Notes and Writing","B0DV5SGN6K","B0DV5SGN6K","Finocam","Notebooks & Composition Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Sky Blue | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SGZGV","B0DV5SGZGV","Finocam","Notebooks & Composition Books","Office Supplies","13","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Turquoise | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SJ4Z8","B0DV5SJ4Z8","Finocam","Notebooks & Composition Books","Office Supplies","6","1","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Pink | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SJB3Z","B0DV5SJB3Z","Finocam","Notebooks & Composition Books","Office Supplies","0","13","0.00","6.91","0","1","0.00","0","0","7.7"
"Finocam – Nexo Notebook Hard Cover Dotted Camel | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5SJHC9","B0DV5SJHC9","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Red | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5SK66B","B0DV5SK66B","Finocam","Notebooks & Composition Books","Office Supplies","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - A4 Nopal Document Holder - Black | Zippered Portfolio - Inner Tablet Pocket | Notepad Folder | BIOMATERIAL Document Holder - Cactus Base","B0DV5SLJL1","B0DV5SLJL1","Finocam","22903151","Office Supplies","3","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Mara 18-Month Planner 2025-2026 Vertical Week View July 2025 – December 2026 (18 Months) Red International","B0DV5SM6CT","B0DV5SM6CT","Finocam","Academic Planners & Appointment Books","Office Supplies","1","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Ikon 16-Month Planner 2025-2026 Vertical Week View September 2025 – December 2026 (16 Months) International Black","B0DV5SMRNH","B0DV5SMRNH","Finocam","Academic Planners & Appointment Books","Office Supplies","0","3","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Black | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SMZS8","B0DV5SMZS8","Finocam","Notebooks & Composition Books","Office Supplies","5","11","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Dotted Navy Blue | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5SN944","B0DV5SN944","Finocam","Notebooks & Composition Books","Office Supplies","5","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - A5 Nopal Document Holder - Black | Zippered Portfolio - Inner Tablet Pocket | Notepad Folder | BIOMATERIAL Document Holder - Cactus Base","B0DV5SNSCV","B0DV5SNSCV","Finocam","22903151","Office Supplies","12","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Pretty International","B0DV5SPF75","B0DV5SPF75","Finocam","Academic Planners & Appointment Books","Office Supplies","4","33","0.00","34.41","0","3","0.00","0","0","9.1"
"FINOCAM – Nexo Notebook Soft Cover Dotted Black | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5SQ34P","B0DV5SQ34P","Finocam","Notebooks & Composition Books","Office Supplies","0","3","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Black | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SQ5BZ","B0DV5SQ5BZ","Finocam","Notebooks & Composition Books","Office Supplies","5","5","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Fuchsia | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SQPR3","B0DV5SQPR3","Finocam","Notebooks & Composition Books","Office Supplies","0","5","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Yellow | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SRF1P","B0DV5SRF1P","Finocam","Notebooks & Composition Books","Office Supplies","0","7","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Red| Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SSCSM","B0DV5SSCSM","Finocam","Notebooks & Composition Books","Office Supplies","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Turquoise | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5SSCSS","B0DV5SSCSS","Finocam","Notebooks & Composition Books","Office Supplies","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 2 Days Page July 2025 – December 2026 (18 Months) Daisy International","B0DV5ST391","B0DV5ST391","Finocam","Academic Planners & Appointment Books","Office Supplies","4","6","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Black | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5STGHK","B0DV5STGHK","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Mara 18-Month Planner 2025-2026 Page-A-Day July 2025 – December 2026 (18 Months) International Black","B0DV5SW6CG","B0DV5SW6CG","Finocam","Academic Planners & Appointment Books","Office Supplies","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Daisy International","B0DV5SWV8G","B0DV5SWV8G","Finocam","Academic Planners & Appointment Books","Office Supplies","6","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Ikon 16-Month Planner 2025-2026 Page-A-Day September 2025 – December 2026 (16-Month) International Black","B0DV5SXWSR","B0DV5SXWSR","Finocam","Academic Planners & Appointment Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Daisy International","B0DV5SYL1L","B0DV5SYL1L","Finocam","Academic Planners & Appointment Books","Office Supplies","9","13","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Red | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SYNWZ","B0DV5SYNWZ","Finocam","Notebooks & Composition Books","Office Supplies","6","1","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Dotted Pink | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5T33V8","B0DV5T33V8","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Navy Blue | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5T42SB","B0DV5T42SB","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Pink | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5T4WDC","B0DV5T4WDC","Finocam","Notebooks & Composition Books","Office Supplies","7","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 2 Days per Page July 2025 – December 2026 (18 Months) International Black","B0DV5T5HMK","B0DV5T5HMK","Finocam","Academic Planners & Appointment Books","Office Supplies","3","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Capri 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) Black International","B0DV5T5WD5","B0DV5T5WD5","Finocam","Academic Planners & Appointment Books","Office Supplies","0","2","0.00","0.00","0","0","0.00","0","0","0"
