"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam - Double spiral address book and elastic band closure | 48 sheets | Small double spiral bound contacts organiser 10 x 15 cm - colour Black","B00JMEII1I","B00JMEII1I","Finocam","Notebooks & Composition Books","Office Supplies","0","3","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Double spiral address book and elastic band closure | 48 sheets | Small double spiral bound alphabetical contacts organiser 10 x 15 cm - colour Magenta","B00L9ZQ978","B00L9ZQ978","Finocam","Notebooks & Composition Books","Office Supplies","0","2","0.00","6.83","0","1","0.00","0","0","50"
"Finocam - Double spiral address book with elastic band closure | 48 sheets | Small double spiral bound contacts organiser 10 x 15 cm - colour Blue","B00L9ZQ9ZK","B00L9ZQ9ZK","Finocam","Notebooks & Composition Books","Office Supplies","18","46","0.00","32.72","0","5","0.00","0","0","10.9"
"Finocam - A5 Document Holder Series 00 - Black | Polyester Document Holder | Zippered Portfolio - Tablet Pen Ring and Inner Pocket | Equipped with Notepad","B0159DGBXC","B0159DGBXC","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Double Spiral Alphabetical Address Book and Elastic Band Closure | 48 Sheets | A5 Double Spiral Bound Alphabetical Contacts Organiser - Colour Magenta","B01D025HWK","B01D025HWK","Finocam","Notebooks & Composition Books","Office Supplies","0","19","0.00","14.06","0","2","0.00","0","0","10.5"
"Finocam - Double Spiral Alphabetical Address Book and Elastic Band Closure | 48 Sheets | Small Alphabetical Contacts Organiser Bound with Double Spiral 10 x 15 cm - Colour Blue","B01D025JGY","B01D025JGY","Finocam","Notebooks & Composition Books","Office Supplies","0","16","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Double Spiral Alphabetical Address Book and Elastic Band Closure | 48 Sheets | Small Alphabetical Contacts Organiser Bound with Double Spiral 10 x 15 cm - Colour Black","B07P5HWPVZ","B07P5HWPVZ","Finocam","Notebooks & Composition Books","Office Supplies","14","37","0.00","26.95","0","4","0.00","0","0","10.8"
"Finocam - Double Spiral Alphabetical Address Book and Elastic Band Closure | 48 Sheets | A5 Double Spiral Bound Alphabetical Contacts Organiser - Colour Black","B07P6G6T1T","B07P6G6T1T","Finocam","Notebooks & Composition Books","Office Supplies","0","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Brown Event Signature Book","B07P6G7KZS","B07P6G7KZS","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Double Spiral Address Book and Elastic Band Closure | 48 Sheets | Small Alphabetical Contacts Organiser Bound with Double Spiral 10 x 15 cm - Colour Magenta","B07P6G7LYZ","B07P6G7LYZ","Finocam","Notebooks & Composition Books","Office Supplies","30","51","0.00","6.77","0","1","0.00","0","0","2"
"Finocam - Double Spiral Alphabetical Address Book and Elastic Band Closure | 48 Sheets | A5 Double Spiral Bound Alphabetical Contacts Organiser - Colour Magenta","B07P6G7LZ7","B07P6G7LZ7","Finocam","Notebooks & Composition Books","Office Supplies","0","23","0.00","36.26","0","5","0.00","0","0","21.7"
"Finocam – Black Andrea Zip-Close Leather Document Holder with Rings","B095CC62YF","B095CC62YF","Finocam","Notebooks & Composition Books","Office Supplies","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Blue Andrea Zip-Close Leather Document Holder with Rings","B095CDWWFH","B095CDWWFH","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Girl Minimal International 18-Month Planner 2023-2024 Horizontal Week View July 2023 – December 2024 (18 Months)","B0BS48V3XG","B0BS48V3XG","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Flamingo Flexi Plain Design Notebook","B0BS4B2WT1","B0BS4B2WT1","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Teacher Diary 2023 2024 Week Horizontal View September 2023 - August 2024 (12 Months) Customisable Spanish Mandala","B0BS4BZQ8J","B0BS4BZQ8J","Finocam","Academic Planners & Appointment Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Espir Color Diary 2023 2024 1 Day Page September 2023 - August 2024 (12 Months) Pink Spanish","B0BS4C2RG1","B0BS4C2RG1","Finocam","Academic Planners & Appointment Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Natural Planner 2023 2024 Week Horizontal View September 2023 - August 2024 (12 months) Impossible Spanish","B0BS4CCPK8","B0BS4CCPK8","Finocam","Academic Planners & Appointment Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Girl Minimal International 18-Month Planner 2023-2024 Horizontal Week View July 2023 – December 2024 (18 Months)","B0BS4D82CL","B0BS4D82CL","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Cats International Wall Photo Calendar 2024 January 2024 – December 2024 (12 months)","B0C2V77CD7","B0C2V77CD7","Finocam","Office Calendars","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Traveling International Wall Photo Calendar 2024 January 2024 – December 2024 (12 months)","B0C2V8RSDZ","B0C2V8RSDZ","Finocam","Office Calendars","Office Organization","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nature International Wall Photo Calendar 2024 January 2024 – December 2024 (12 months)","B0C2V8TJKQ","B0C2V8TJKQ","Finocam","Office Calendars","Office Organization","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Dogs International Wall Photo Calendar 2024 January 2024 – December 2024 (12 months)","B0C2V921RQ","B0C2V921RQ","Finocam","Office Calendars","Office Organization","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Parks International Desktop Photo Calendar 2024 January 2024 – December 2024 (12 months)","B0C2V9FMWZ","B0C2V9FMWZ","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Parks International Wall Photo Calendar 2024 January 2024 – December 2024 (12 months)","B0C2VC2X38","B0C2VC2X38","Finocam","Office Calendars","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Opaque Blue Spiral International Planner 2024 Horizontal Week View January 2024 – December 2024 (12 Months)","B0C33DMKQ8","B0C33DMKQ8","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Design Collection Goldy Spiral International Planner 2024 Horizontal Week View January 2024 – December 2024 (12 Months)","B0C33GB39D","B0C33GB39D","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Modern Dotted Red Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F5PN4C","B0D3F5PN4C","Finocam","Notebooks & Composition Books","Office Supplies","0","2","0.00","9.71","0","1","0.00","0","0","50"
"Finocam – Dynamic Porto Design 2025 Page-A-Day Diary January 2025 – December 2025 (12 Months) Magnolia International","B0D3F5QZ4D","B0D3F5QZ4D","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Capri 2025 Diary Vertical Week View January 2025 – December 2025 (12 Months) Black International","B0D3F5R1Y4","B0D3F5R1Y4","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Modern Dotted Black Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F5TJBL","B0D3F5TJBL","Finocam","Notebooks & Composition Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Modern Dotted Pink Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F5TKLT","B0D3F5TKLT","Finocam","Notebooks & Composition Books","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – International 2025 Wall Photo Calendar Month View January 2025 – December 2025 (12 Months) Charming International","B0D3F5X4R5","B0D3F5X4R5","Finocam","Notebooks & Composition Books","Office Supplies","69","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Modern Dotted Black Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F5X5NK","B0D3F5X5NK","Finocam","Notebooks & Composition Books","Office Supplies","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – International 2025 Desktop Photo Calendar Month View January 2025 – December 2025 (12 Months) Nature International","B0D3F61KR1","B0D3F61KR1","Finocam","Notebooks & Composition Books","Office Supplies","9","23","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Modern Dotted Pink Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F641RS","B0D3F641RS","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Modern Plain Pink Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F64MLC","B0D3F64MLC","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Plain Inspire Design Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F6DG83","B0D3F6DG83","Finocam","Notebooks & Composition Books","Office Supplies","0","5","0.00","11.31","0","3","0.00","0","0","60"
"Finocam – Red Plain Class Notebook, Hard Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 192 Pages","B0D3F6Q93G","B0D3F6Q93G","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Plain Mountain Design Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F6WRR9","B0D3F6WRR9","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – International 2025 Desktop Photo Calendar Month View January 2025 – December 2025 (12 Months) London International","B0D3F6YVKS","B0D3F6YVKS","Finocam","Notebooks & Composition Books","Office Supplies","5","5","0.00","1.92","0","1","0.00","0","0","20"
"Finocam – Modern Plain Black Notebook, Soft Cover, Micro-Perforated Pages, Elastic closure, Pen Loop, 144 Pages","B0D3F6ZC3V","B0D3F6ZC3V","Finocam","Notebooks & Composition Books","Office Supplies","0","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) International Black","B0DV5Q16GH","B0DV5Q16GH","Finocam","Academic Planners & Appointment Books","Office Supplies","0","11","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 2 Days per Page July 2025 – December 2026 (18 Months) Girl International","B0DV5QDXLM","B0DV5QDXLM","Finocam","Academic Planners & Appointment Books","Office Supplies","7","37","0.00","13.63","0","1","0.00","0","0","2.7"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Black | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5QP7C2","B0DV5QP7C2","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - A5 Nopal Document Holder - Navy Blue | Zippered Portfolio - Inner Tablet Pocket | Notepad Folder | BIOMATERIAL Document Holder - Cactus Base","B0DV5QRH5G","B0DV5QRH5G","Finocam","22903151","Office Supplies","0","5","0.00","27.75","0","1","0.00","0","0","20"
"FINOCAM – Nexo Notebook Soft Cover Plain Navy Blue | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5QVW3M","B0DV5QVW3M","Finocam","Notebooks & Composition Books","Office Supplies","5","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Girl International","B0DV5R3KVQ","B0DV5R3KVQ","Finocam","Academic Planners & Appointment Books","Office Supplies","7","17","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Camel | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RB9X7","B0DV5RB9X7","Finocam","Notebooks & Composition Books","Office Supplies","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Black | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RCK3Y","B0DV5RCK3Y","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Red | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RFSGM","B0DV5RFSGM","Finocam","Notebooks & Composition Books","Office Supplies","9","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Capri 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) Jungle International","B0DV5RFYDJ","B0DV5RFYDJ","Finocam","Academic Planners & Appointment Books","Office Supplies","5","7","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Camel | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RGCNR","B0DV5RGCNR","Finocam","Notebooks & Composition Books","Office Supplies","4","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Mara 18-Month Planner 2025-2026 Vertical Week View July 2025 – December 2026 (18 Months) International Black","B0DV5RGYLC","B0DV5RGYLC","Finocam","Academic Planners & Appointment Books","Office Supplies","9","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Dotted 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) International Black","B0DV5RJC23","B0DV5RJC23","Finocam","Academic Planners & Appointment Books","Office Supplies","4","1","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Black | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing","B0DV5RL7SL","B0DV5RL7SL","Finocam","Notebooks & Composition Books","Office Supplies","0","9","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Mara 18-Month Planner 2025-2026 Vertical Week View July 2025 – December 2026 (18 Months) Pretty International","B0DV5RMVZL","B0DV5RMVZL","Finocam","Academic Planners & Appointment Books","Office Supplies","7","28","0.00","27.12","0","2","0.00","0","0","7.1"
"Finocam – Mara 18-Month Planner 2025-2026 Page-A-Day July 2025 – December 2026 (18 Months) Daisy International","B0DV5RMXHG","B0DV5RMXHG","Finocam","Academic Planners & Appointment Books","Office Supplies","10","13","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Dotted 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) Bloom International","B0DV5RR7Z5","B0DV5RR7Z5","Finocam","Academic Planners & Appointment Books","Office Supplies","0","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Camel | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RRK89","B0DV5RRK89","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Black | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RRKBN","B0DV5RRKBN","Finocam","Notebooks & Composition Books","Office Supplies","6","0","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Dotted Black | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RRRB2","B0DV5RRRB2","Finocam","Notebooks & Composition Books","Office Supplies","0","65","0.00","13.62","0","2","0.00","0","0","3.1"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) International Black","B0DV5RRY4Q","B0DV5RRY4Q","Finocam","Academic Planners & Appointment Books","Office Supplies","0","5","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Black | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5RT5F9","B0DV5RT5F9","Finocam","Notebooks & Composition Books","Office Supplies","7","2","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Dotted Navy Blue | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RV4DS","B0DV5RV4DS","Finocam","Notebooks & Composition Books","Office Supplies","0","11","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Capri 16-Month Planner 2025-2026 Horizontal Week View September 2025 – December 2026 (16-Month) Power International","B0DV5RVJP2","B0DV5RVJP2","Finocam","Academic Planners & Appointment Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Pretty International","B0DV5RVY3Y","B0DV5RVY3Y","Finocam","Academic Planners & Appointment Books","Office Supplies","6","21","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Red | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5RXWQ6","B0DV5RXWQ6","Finocam","Notebooks & Composition Books","Office Supplies","15","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Dotted Navy Blue | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5S16GC","B0DV5S16GC","Finocam","Notebooks & Composition Books","Office Supplies","7","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - A5 Nopal Document Holder - Olive Green | Zippered Portfolio - Inner Tablet Pocket | Notepad Folder | BIOMATERIAL Document Holder - Cactus Base","B0DV5S2Z1M","B0DV5S2Z1M","Finocam","22903151","Office Supplies","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Red International","B0DV5S2ZTW","B0DV5S2ZTW","Finocam","Academic Planners & Appointment Books","Office Supplies","0","12","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - A4 Nopal Document Holder - Olive Green | Zippered Portfolio - Inner Tablet Pocket | Notepad Folder | BIOMATERIAL Document Holder - Cactus Base","B0DV5S3FFC","B0DV5S3FFC","Finocam","22903151","Office Supplies","0","3","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Fuchsia | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S48FW","B0DV5S48FW","Finocam","Notebooks & Composition Books","Office Supplies","1","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Ikon 16-Month Planner 2025-2026 Vertical Week View September 2025 – December 2026 (16 Months) International Black","B0DV5S4BWK","B0DV5S4BWK","Finocam","Academic Planners & Appointment Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Turquoise | Large Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S4FJ5","B0DV5S4FJ5","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Pink | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S5D1S","B0DV5S5D1S","Finocam","Notebooks & Composition Books","Office Supplies","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Girl International","B0DV5S5HYM","B0DV5S5HYM","Finocam","Academic Planners & Appointment Books","Office Supplies","6","12","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Horizontal Ruled Black | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Taking Notes and Writing","B0DV5S69BB","B0DV5S69BB","Finocam","Notebooks & Composition Books","Office Supplies","0","5","0.00","6.91","0","1","0.00","0","0","20"
"Finocam – Mara 18-Month Planner 2025-2026 Vertical Week View July 2025 – December 2026 (18 Months) Daisy International","B0DV5S6TBB","B0DV5S6TBB","Finocam","Academic Planners & Appointment Books","Office Supplies","49","6","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Plain Dark Green | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5S8N2P","B0DV5S8N2P","Finocam","Notebooks & Composition Books","Office Supplies","0","11","0.00","7.07","0","1","0.00","0","0","9.1"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Red International","B0DV5SCFGG","B0DV5SCFGG","Finocam","Academic Planners & Appointment Books","Office Supplies","0","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Spiral 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Daisy International","B0DV5SCJMK","B0DV5SCJMK","Finocam","Academic Planners & Appointment Books","Office Supplies","0","112","0.00","22.34","0","2","0.00","0","0","1.8"
"FINOCAM – Nexo Notebook Soft Cover Dotted Turquoise | Small Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5SD5LQ","B0DV5SD5LQ","Finocam","Notebooks & Composition Books","Office Supplies","0","10","0.00","0.00","0","0","0.00","0","0","0"
"FINOCAM – Nexo Notebook Soft Cover Dotted Camel | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal as a Bullet Journal","B0DV5SDYWJ","B0DV5SDYWJ","Finocam","Notebooks & Composition Books","Office Supplies","0","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) Red International","B0DV5SF6QP","B0DV5SF6QP","Finocam","Academic Planners & Appointment Books","Office Supplies","6","4","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Mara 18-Month Planner 2025-2026 Vertical Week View July 2025 – December 2026 (18 Months) Girl International","B0DV5SF8F5","B0DV5SF8F5","Finocam","Academic Planners & Appointment Books","Office Supplies","12","35","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Minimal 18-Month Planner 2025-2026 Horizontal Week View July 2025 – December 2026 (18 Months) International Black","B0DV5SG4SD","B0DV5SG4SD","Finocam","Academic Planners & Appointment Books","Office Supplies","0","16","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook with Hard Cover Horizontal Ruled Pink | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Taking Notes and Writing","B0DV5SGN6K","B0DV5SGN6K","Finocam","Notebooks & Composition Books","Office Supplies","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam – Nexo Notebook Hard Cover Plain Sky Blue | A5 Notebook with Micro-Perforated Pages | Pocket and Pen Holder | 72 Pages, Ideal for Writing and Drawing","B0DV5SGZGV","B0DV5SGZGV","Finocam","Notebooks & Composition Books","Office Supplies","15","3","0.00","0.00","0","0","0.00","0","0","0"
