"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","buyBoxPercentage","priorBuyBoxPercentage","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam - Adressbuch (Telefonbuch) mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleines Adressbuch (Telefonbuch) 10 x 15 cm Einband mit doppelter Spiralbindung - Farbe Magenta","B00L9ZQ978","B00L9ZQ978","Finocam","22903082","22903000","98","48","100","100","61.87","8.21","8","1","7.73","0","8.2","2.1"
"Finocam - Alphabetisches Register mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Terminplaner alphabetisch A5 mit doppelter Spiralbindung - Farbe Schwarz","B07P6G6T1T","B07P6G6T1T","Finocam","22903082","22903000","199","96","99.5","100","57.47","48.30","7","5","8.21","0","3.5","5.2"
"Finocam Capri Planer 16 Monate 2026 2027 | Terminkalender | Happy","B0GJT1MPDL","B0GJT1MPDL","Finocam","Terminkalender","22903000","180","0","100","0","53.55","0.00","5","0","10.71","0","2.8","0"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Daisy","B0GJT5BXLY","B0GJT5BXLY","Finocam","Terminkalender","22903000","56","0","100","0","51.17","0.00","3","0","17.06","0","5.4","0"
"Finocam - Alphabetisches Register mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleiner Terminplaner alphabetisch 10 x 15 cm mit doppelter Spiralbindung - Farbe Schwarz","B07P5HWPVZ","B07P5HWPVZ","Finocam","22903082","22903000","71","113","100","95.6","50.40","16.80","6","2","8.40","0","8.5","1.8"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Daisy","B0GJT7CD83","B0GJT7CD83","Finocam","Terminkalender","22903000","180","0","100","0","48.57","0.00","4","0","12.14","0","2.2","0"
"Finocam Capri Planer 16 Monate 2026 2027 | Terminkalender | Power","B0GJSTVNYG","B0GJSTVNYG","Finocam","Terminkalender","22903000","158","0","100","0","42.84","0.00","4","0","10.71","0","2.5","0"
"Finocam Dotted Planer 16 Monate 2026 2027 | Terminkalender | Gala","B0GJSTYCBJ","B0GJSTYCBJ","Finocam","Terminkalender","22903000","91","0","100","0","39.99","0.00","3","0","13.33","0","3.3","0"
"Finocam Mara Planer 18 Monate 2026 2027 | Terminkalender| Girl","B0GJT5X8Y8","B0GJT5X8Y8","Finocam","Terminkalender","22903000","140","0","100","0","37.50","0.00","3","0","12.50","0","2.1","0"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Girl","B0GJT4J9FN","B0GJT4J9FN","Finocam","Terminkalender","22903000","135","0","100","0","36.42","0.00","3","0","12.14","0","2.2","0"
"Finocam - A5 Dokumentenmappe NOPAL - Marineblau | Dokumentenmappe mit Reißverschluss - Innentasche für Tablet | Notizblockmappe | Dokumentenmappe aus BIOMATERIAL - AUF KAKTUSBASIS","B0DV5QRH5G","B0DV5QRH5G","Finocam","22903151","22903000","18","2","100","100","28.57","0.00","1","0","28.57","0","5.6","0"
"Finocam - A5 Dokumentenmappe NOPAL - Olivgrün | Dokumentenmappe mit Reißverschluss - Innentasche für Tablet | Notizblockmappe | Dokumentenmappe aus BIOMATERIAL - AUF KAKTUSBASIS","B0DV5S2Z1M","B0DV5S2Z1M","Finocam","22903151","22903000","22","0","100","0","28.57","0.00","1","0","28.57","0","4.5","0"
"Finocam - Adressbuch (Telefonbuch) mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleines Adressbuch (Telefonbuch) 10 x 15 cm Einband mit doppelter Spiralbindung - Farbe Schwarz","B00JMEII1I","B00JMEII1I","Finocam","22903082","22903000","52","10","100","100","28.38","8.40","3","1","9.46","0","5.8","10"
"Finocam Wandkalender 2027 | Bilder Nature","B0GYNRKJQR","B0GYNRKJQR","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","10","0","100","0","28.23","0.00","3","0","9.41","0","30","0"
"Finocam Tischkalender 2027 | Bilder Cats","B0GYNS9D5R","B0GYNS9D5R","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","89","0","100","0","25.88","0.00","4","0","6.47","0","4.5","0"
"Finocam - Adressbuch (Telefonbuch) mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleines Adressbuch (Telefonbuch) 10 x 15 cm Einband mit doppelter Spiralbindung - Farbe Blau","B00L9ZQ9ZK","B00L9ZQ9ZK","Finocam","22903082","22903000","39","45","96.9","100","25.21","16.80","3","2","8.40","0","7.7","4.4"
"Finocam - Alphabetisches Register mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleiner Terminplaner alphabetisch 10 x 15 cm mit doppelter Spiralbindung - Farbe Blau","B01D025JGY","B01D025JGY","Finocam","22903082","22903000","54","35","96.1","100","20.50","0.00","2","0","10.25","0","3.7","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Marineblau | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5RV4DS","B0DV5RV4DS","Finocam","Notizblöcke","22903000","28","13","100","100","18.65","12.56","2","1","9.32","0","7.1","7.7"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Rot | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV66L57J","B0DV66L57J","Finocam","Notizblöcke","22903000","17","34","100","100","17.14","0.00","2","0","8.57","0","11.8","0"
"Finocam Mara Planer 18 Monate 2026 2027 | Terminkalender | Pretty","B0GJSSNL18","B0GJSSNL18","Finocam","Terminkalender","22903000","64","0","100","0","17.14","0.00","1","0","17.14","0","1.6","0"
"Finocam Ikon Planer 16 Monate 2026 2027 | Terminkalender | Schwarz","B0GJSS4V36","B0GJSS4V36","Finocam","Terminkalender","22903000","19","0","100","0","15.71","0.00","1","0","15.71","0","5.3","0"
"Finocam Mara Planer 18 Monate 2026 2027 | Terminkalender| Daisy","B0GJSVYR6D","B0GJSVYR6D","Finocam","Terminkalender","22903000","8","0","100","0","14.71","0.00","1","0","14.71","0","12.5","0"
"Finocam - Mytime Undatierter Terminplaner Wochenansicht vertikal International","B0BS49SS5T","B0BS49SS5T","Finocam","Terminkalender","22903000","79","134","100","100","14.29","8.40","2","1","7.14","0","2.5","0.7"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Blau","B0GJSXGHPV","B0GJSXGHPV","Finocam","Terminkalender","22903000","24","0","100","0","14.29","0.00","1","0","14.29","0","4.2","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Marineblau | Großes Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5SN944","B0DV5SN944","Finocam","Notizblöcke","22903000","6","11","100","100","13.22","0.00","1","0","13.22","0","16.7","0"
"Finocam Tischkalender 2027 | Bilder Dogs","B0GYP2VRNR","B0GYP2VRNR","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","25","0","100","0","12.94","0.00","2","0","6.47","0","8","0"
"Finocam Mara Planer 18 Monate 2026 2027 | Terminkalender| Blau","B0GJSYLDLW","B0GJSYLDLW","Finocam","Terminkalender","22903000","45","0","100","0","12.50","0.00","1","0","12.50","0","2.2","0"
"Finocam Mara Planer 18 Monate 2026 2027 | Terminkalender| Pretty","B0GJTBHR9G","B0GJTBHR9G","Finocam","Terminkalender","22903000","45","0","100","0","12.50","0.00","1","0","12.50","0","2.2","0"
"Finocam Espiral Planer 18 Monate 2026 2027 | Terminkalender | Girl","B0GJST9G3G","B0GJST9G3G","Finocam","Terminkalender","22903000","97","0","100","0","11.76","0.00","1","0","11.76","0","1","0"
"Finocam Espiral Planer 18 Monate 2026 2027 | Terminkalender | Schwarz","B0GJSWFNVF","B0GJSWFNVF","Finocam","Terminkalender","22903000","28","0","100","0","11.76","0.00","1","0","11.76","0","3.6","0"
"Finocam Dotted Planer 16 Monate 2026 2027 | Terminkalender | Bloom","B0GJT2872V","B0GJT2872V","Finocam","Terminkalender","22903000","49","0","100","0","11.08","0.00","1","0","11.08","0","2","0"
"Finocam Capri Planer 16 Monate 2026 2027 | Terminkalender | Schwarz","B0GJSWKQDQ","B0GJSWKQDQ","Finocam","Terminkalender","22903000","38","0","100","0","10.71","0.00","1","0","10.71","0","2.6","0"
"Finocam - Notizbuch Modern Dotted-Gepunktet Schwarz","B0D3F5TJBL","B0D3F5TJBL","Finocam","Notizblöcke","22903000","3","2","100","100","10.52","0.00","1","0","10.52","0","33.3","0"
"Finocam - Notizbuch Design Blanko Mountain","B0D3F5GXRS","B0D3F5GXRS","Finocam","Notizblöcke","22903000","6","6","100","100","10.35","10.46","1","1","10.35","0","16.7","16.7"
"Finocam Haiku Monatsplaner undatiert | Monatsansicht | Schwarz · International - Planner","B0GJSWVPBM","B0GJSWVPBM","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","7","0","100","0","10.08","0.00","1","0","10.08","0","14.3","0"
"Finocam Espiral Planer 18 Monate 2026 2027 | Terminkalender | Pretty","B0GJSX425K","B0GJSX425K","Finocam","Terminkalender","22903000","48","0","100","0","10.00","0.00","1","0","10.00","0","2.1","0"
"Finocam Haiku Wochenplaner undatiert | Vertikaler Wochenansicht | Grün · International - Planner","B0GJT2SKB5","B0GJT2SKB5","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","14","0","100","0","9.24","0.00","1","0","9.24","0","7.1","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Camel | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5SDYWJ","B0DV5SDYWJ","Finocam","Notizblöcke","22903000","21","19","100","100","8.57","0.00","1","0","8.57","0","4.8","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet T��rkis | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5T6247","B0DV5T6247","Finocam","Notizblöcke","22903000","18","9","100","100","8.57","0.00","1","0","8.57","0","5.6","0"
"Finocam Tischkalender 2027 | Bilder Venecia","B0GYNV8ZQM","B0GYNV8ZQM","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","11","0","100","0","6.47","0.00","1","0","6.47","0","9.1","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Türkis | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5SD5LQ","B0DV5SD5LQ","Finocam","Notizblöcke","22903000","8","2","100","100","6.43","0.00","1","0","6.43","0","12.5","0"
"Finocam Terminkalender 2027 – Monatskalender","B0GYP7BL44","B0GYP7BL44","Finocam","Terminkalender","22903000","3","0","100","0","6.05","0.00","1","0","6.05","0","33.3","0"
"Finocam - Terminplaner Monatsansicht 2026 Monatsansicht Januar 2026–Dezember 2026 (12 Monate) Grau International","B0F9LBV1D3","B0F9LBV1D3","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","61","0","100","0","5.88","0.00","1","0","5.88","0","1.6","0"
"Finocam - Terminkalender Minimal 18 Monate 2025 2026 Horizontale Wochenansicht Juli 2025 - Dezember 2026 (18 Monate) Pretty International","B0DV5RVY3Y","B0DV5RVY3Y","Finocam","Terminkalender","22903000","7","137","100","100","5.45","14.20","1","1","5.45","0","14.3","0.7"
"Finocam - Wandkalender 2026 30 x 30 cm Monatsansicht Januar–Dezember 2026 + Sept.–Dez. 2025 (4 Monate) reduziert | Kalender 2026 | Bilder Charming - International","B0F9LGDX8W","B0F9LGDX8W","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","2","2","100","100","4.77","0.00","1","0","4.77","0","50","0"
"Finocam - Wandkalender 2026 30 x 30 cm Monatsansicht Januar–Dezember 2026 + Sept.–Dez. 2025 (4 Monate) reduziert | Kalender 2026 | Bilder Amsterdam - International","B0F9L9VB83","B0F9L9VB83","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","5","0","100","0","4.76","0.00","1","0","4.76","0","20","0"
"Finocam Post-its-Set Talkual – Persönliche Organisation","B08D3QC7MF","B08D3QC7MF","Finocam","Universal-Aufkleber","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Dokumententasche Portfolio A4-210x297 mm Andrea Leder mit Ringen Blau","B095CDWWFH","B095CDWWFH","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","0","1","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminplaner 2022 2023 Minimal 18 Monate Wochenansicht Horizontal Juli 2022 bis Dezember 2023 (18 Monate) Geometric International, DIN A6 (M3-100x150 mm)","B09QWTKD5V","B09QWTKD5V","Finocam","Planerhüllen & Büroplaner","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - 2022 2023 Minimal 18 Monate Wochenansicht Horizontal Juli 2022 bis Dezember 2023 (18 Monate) Schwarz International","B09QX3BW87","B09QX3BW87","Finocam","Planerhüllen & Büroplaner","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminplaner 2022 2023 Spiralbindung 18 Monate Wochenansicht Horizontal Juli 2022 bis Dezember 2023 (18 Monate) Geometric International","B09QX3C7XH","B09QX3C7XH","Finocam","Planerhüllen & Büroplaner","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminplaner 2022 2023 Minimal 18 Monate Wochenansicht Horizontal Juli 2022 bis Dezember 2023 (18 Monate) Geometric International, DIN A5 (M5-140x190 mm)","B09QXLRQWH","B09QXLRQWH","Finocam","Planerhüllen & Büroplaner","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminplaner 2022 2023 Mara 18 Monate 1 Tag pro Seite Juli 2022 bis Dezember 2023 (18 Monate) Schwarz International","B09R1VRXR7","B09R1VRXR7","Finocam","Planerhüllen & Büroplaner","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender 2023 Desktop-Bilder International Januar 2023–Dezember (12 Monate) Traveling, 781245123, Bebildeter S (210x150 mm)","B0B1QBVFMF","B0B1QBVFMF","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mínimal 18 Monate 2023 2024 Wochenansicht Horizontal Juli 2023 bis Dezember 2024 (18 Monate) Girl International","B0BS48V3XG","B0BS48V3XG","Finocam","Terminkalender","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Mytime Undatierter Terminplaner 1 Tag/Seite International, MITTEL","B0BS4996B7","B0BS4996B7","Finocam","Terminkalender","22903000","22","20","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral 18 Monate 2023 2024 Wochenansicht Horizontal Juli 2023 bis Dezember 2024 (18 Monate) Lady International","B0BS4B1NKG","B0BS4B1NKG","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral 18 Monate 2023 2024 2 Tage pro Seite Juli 2023 -bis Dezember 2024 (18 Monate) Lady International","B0BS4BB9X3","B0BS4BB9X3","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Ikon 16 Monate 2023 2024 1 Tag pro Seite September 2023 bis Dezember 2024 (16 Monate) Braun International","B0BS4BJ726","B0BS4BJ726","Finocam","Terminkalender","22903000","2","4","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral 18 Monate 2023 2024 Wochenansicht Horizontal Juli 2023 bis Dezember 2024 (18 Monate) Girl International","B0BS4BMRLJ","B0BS4BMRLJ","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mínimal 18 Monate 2023 2024 Wochenansicht Horizontal Juli 2023 bis Dezember 2024 (18 Monate) Girl International","B0BS4D82CL","B0BS4D82CL","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Calendar 2024 Desktop Images International January 2024 - December 2024 (12 Months) Parks International","B0C2V9FMWZ","B0C2V9FMWZ","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral Design Collection 2024 Wochenansicht Horizontal Januar 2024 - Dezember 2024 (12 Monate) Regenwald International","B0C33DB7T4","B0C33DB7T4","Finocam","Terminkalender","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral 18 Monate 2024 2025 2 Tage pro Seite Juli 2024 - Dezember 2025 (18 Monate) Daisy International","B0CTMSK4TH","B0CTMSK4TH","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral 18 Monate 2024 2025 Horizontale Wochenansicht Juli 2024 - Dezember 2025 (18 Monate) Pretty International","B0CTMT85NQ","B0CTMT85NQ","Finocam","Terminkalender","22903000","0","13","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mínimal 18 Monate 2024 2025 Horizontale Wochenansicht Juli 2024 - Dezember 2025 (18 Monate) Daisy International","B0CTMTCBM9","B0CTMTCBM9","Finocam","Terminkalender","22903000","0","3","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mara 18 Monate 2024 2025 Vertikale Wochenansicht Juli 2024 - Dezember 2025 (18 Monate) Pretty International","B0CTMTCKGH","B0CTMTCKGH","Finocam","Terminkalender","22903000","0","2","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mara 18 Monate 2024 2025 Vertikale Wochenansicht Juli 2024 - Dezember 2025 (18 Monate) Türkis International","B0CTMTFX3N","B0CTMTFX3N","Finocam","Terminkalender","22903000","0","2","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Dotted 16 Monate 2024 2025 Horizontale Wochenansicht September 2024 - Dezember 2025 (16 Monate) Bloom International","B0CTMV2C2W","B0CTMV2C2W","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Rot","B0D3F2C3XN","B0D3F2C3XN","Finocam","Notizblöcke","22903000","0","2","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Design Blanko Inspire","B0D3F4491M","B0D3F4491M","Finocam","Notizblöcke","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Design Blanko Flamingo","B0D3F52LYP","B0D3F52LYP","Finocam","Notizblöcke","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Class Blanko Rot","B0D3F53DRY","B0D3F53DRY","Finocam","Notizblöcke","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"finocam - Terminplaner Monatsansicht 2025 Januar 2025 bis Dezember 2025 (12 Monate) Grau International","B0D3F5JB69","B0D3F5JB69","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminplaner Spiralbindung Alma 2025 1 Tag/Seite Januar 2025 bis Dezember 2025 (12 Monate) Mint International","B0D3F5P53N","B0D3F5P53N","Finocam","Terminkalender","22903000","0","6","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Dotted-Gepunktet Rosa","B0D3F5TKLT","B0D3F5TKLT","Finocam","Notizblöcke","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Design Blanko Butterfly","B0D3F5WQ51","B0D3F5WQ51","Finocam","Notizblöcke","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Bebilderter Wandkalender International 2025 Monatsansicht Januar 2025 bis Dezember 2025 (12 Monate) Charming International","B0D3F5X4R5","B0D3F5X4R5","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","0","2","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Dotted-Gepunktet Schwarz","B0D3F5X5NK","B0D3F5X5NK","Finocam","Notizblöcke","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Class Blanko Schwarz","B0D3F5X6WG","B0D3F5X6WG","Finocam","Notizblöcke","22903000","1","4","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Rosa","B0D3F5Z1B9","B0D3F5Z1B9","Finocam","Notizblöcke","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Dotted-Gepunktet Rot","B0D3F63LGL","B0D3F63LGL","Finocam","Notizblöcke","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Rosa","B0D3F64MLC","B0D3F64MLC","Finocam","Notizblöcke","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminplaner Capri 2025 1 Tag/Seite Januar 2025 bis Dezember 2025 (12 Monate) Schwarz International","B0D3F651KM","B0D3F651KM","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Schwarz","B0D3F695NM","B0D3F695NM","Finocam","Notizblöcke","22903000","4","2","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Schwarz","B0D3F6D8KY","B0D3F6D8KY","Finocam","Notizblöcke","22903000","3","2","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Dotted-Gepunktet Blau","B0D3F6J4QB","B0D3F6J4QB","Finocam","Notizblöcke","22903000","2","1","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Design Blanko Butterfly","B0D3F6SNRD","B0D3F6SNRD","Finocam","Notizblöcke","22903000","2","2","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Design Blanko Mountain","B0D3F6WRR9","B0D3F6WRR9","Finocam","Notizblöcke","22903000","4","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Bebilderter Tischkalender International 2025 Monatsansicht Januar 2025 bis Dezember 2025 (12 Monate) London International","B0D3F6YVKS","B0D3F6YVKS","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","0","6","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Schwarz","B0D3F6ZC3V","B0D3F6ZC3V","Finocam","Notizblöcke","22903000","0","2","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Grün","B0D3F788ZP","B0D3F788ZP","Finocam","Notizblöcke","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Nexo Festeinband Blanko Marineblau | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Blätter, Ideal zum Schreiben und Zeichnen","B0DV5Q5VJ3","B0DV5Q5VJ3","Finocam","Notizblöcke","22903000","1","2","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Nexo Festeinband Horizontal Liniert Türkis | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal zum Schreiben","B0DV5QBRL8","B0DV5QBRL8","Finocam","Notizblöcke","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Spiralbindung 18 Monate 2025 2026 2 Tage pro Seite Juli 2025 - Dezember 2026 (18 Monate) Girl International","B0DV5QDXLM","B0DV5QDXLM","Finocam","Terminkalender","22903000","1","59","100","100","0.00","0.00","0","0","0.00","0","0","0"
