"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","buyBoxPercentage","priorBuyBoxPercentage","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Espiral Planer 18 Monate 2026 2027 | Terminkalender | Pretty","B0GJT3X9FM","B0GJT3X9FM","Finocam","Terminkalender","22903000","23","0","100","0","51.10","0.00","3","0","17.03","0","13","0"
"FINOCAM - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet - Marineblau | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5SJ6GB","B0DV5SJ6GB","Finocam","Notizblöcke","22903000","22","12","100","100","49.35","7.56","6","1","8.22","0","27.3","8.3"
"Finocam Ikon Planer 16 Monate 2026 2027 | Terminkalender | Bordeaux","B0GJSRYFXP","B0GJSRYFXP","Finocam","Terminkalender","22903000","11","0","100","0","46.94","0.00","2","0","23.47","0","18.2","0"
"Finocam - Alphabetisches Register mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleiner Terminplaner alphabetisch 10 x 15 cm mit doppelter Spiralbindung - Farbe Blau","B01D025JGY","B01D025JGY","Finocam","22903082","22903000","20","48","93","100","45.06","8.40","4","1","11.27","0","20","2.1"
"Finocam Mara Planer 18 Monate 2026 2027 | Terminkalender | Daisy","B0GJT2N36W","B0GJT2N36W","Finocam","Terminkalender","22903000","139","0","100","0","40.34","0.00","2","0","20.17","0","1.4","0"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Daisy","B0GJT7CD83","B0GJT7CD83","Finocam","Terminkalender","22903000","173","0","100","0","36.42","0.00","3","0","12.14","0","1.7","0"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Pretty","B0GJT8HNSX","B0GJT8HNSX","Finocam","Terminkalender","22903000","28","0","100","0","36.42","0.00","3","0","12.14","0","10.7","0"
"Finocam - A4 Dokumentenmappe NOPAL - Olivgrün | Dokumentenmappe mit Reißverschluss - Innentasche für Tablet | Notizblockmappe | Dokumentenmappe aus BIOMATERIAL - AUF KAKTUSBASIS","B0DV5S3FFC","B0DV5S3FFC","Finocam","22903151","22903000","7","0","100","0","35.36","0.00","1","0","35.36","0","14.3","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Schwarz | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV642H4Y","B0DV642H4Y","Finocam","Notizblöcke","22903000","82","154","100","100","34.28","70.56","4","7","8.57","0","4.9","4.5"
"Finocam Espiral Planer 18 Monate 2026 2027 | Terminkalender | Daisy","B0GJT24P8W","B0GJT24P8W","Finocam","Terminkalender","22903000","110","0","100","0","30.00","0.00","3","0","10.00","0","2.7","0"
"Finocam - Alphabetisches Register mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleiner Terminplaner alphabetisch 10 x 15 cm mit doppelter Spiralbindung - Farbe Magenta","B07P6G7LYZ","B07P6G7LYZ","Finocam","22903082","22903000","91","49","100","100","28.57","15.45","4","2","7.14","0","4.4","4.1"
"Finocam Mara Planer 18 Monate 2026 2027 | Terminkalender| Pretty","B0GJTBHR9G","B0GJTBHR9G","Finocam","Terminkalender","22903000","50","0","100","0","28.35","0.00","2","0","14.18","0","4","0"
"Finocam Terminkalender 2027 – Monatskalender","B0GYP7BL44","B0GYP7BL44","Finocam","Terminkalender","22903000","6","0","100","0","28.14","0.00","4","0","7.04","0","66.7","0"
"Finocam - Notizbuch Nexo Festeinband Horizontal Liniert Rot | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal für Notizen und zum Schreiben","B0DV5SDK7J","B0DV5SDK7J","Finocam","Notizblöcke","22903000","2","0","0","0","27.90","0.00","2","0","13.95","0","100","0"
"Finocam - Notizbuch Nexo Flexibler Einband Glatt Schwarz | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Blätter, Ideal zum Schreiben und Zeichnen","B0DV5SMZS8","B0DV5SMZS8","Finocam","Notizblöcke","22903000","4","4","100","100","25.72","0.00","4","0","6.43","0","100","0"
"Finocam Mara Planer 18 Monate 2026 2027 | Terminkalender| Blau","B0GJSYLDLW","B0GJSYLDLW","Finocam","Terminkalender","22903000","45","0","100","0","25.00","0.00","2","0","12.50","0","4.4","0"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Girl","B0GJT4J9FN","B0GJT4J9FN","Finocam","Terminkalender","22903000","76","0","100","0","24.28","0.00","2","0","12.14","0","2.6","0"
"Finocam Jazz Unterschriftenbuch | Creme","B0GJT12GDT","B0GJT12GDT","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","9","0","100","0","23.57","0.00","1","0","23.57","0","11.1","0"
"Finocam Jazz Unterschriftenbuch | Grau","B0GJT6S2N2","B0GJT6S2N2","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","7","0","100","0","23.57","0.00","1","0","23.57","0","14.3","0"
"Finocam Capri Planer 16 Monate 2026 2027 | Terminkalender | Dschungel","B0GJT13HPB","B0GJT13HPB","Finocam","Terminkalender","22903000","50","0","100","0","21.43","0.00","2","0","10.71","0","4","0"
"Finocam Capri Planer 16 Monate 2026 2027 | Terminkalender | Power","B0GJSTVNYG","B0GJSTVNYG","Finocam","Terminkalender","22903000","124","0","100","0","21.42","0.00","2","0","10.71","0","1.6","0"
"Finocam Espiral Planer 18 Monate 2026 2027 | Terminkalender | Schwarz","B0GJSWFNVF","B0GJSWFNVF","Finocam","Terminkalender","22903000","27","0","100","0","20.00","0.00","2","0","10.00","0","7.4","0"
"Finocam Espiral Planer 18 Monate 2026 2027 | Terminkalender | Pretty","B0GJSX425K","B0GJSX425K","Finocam","Terminkalender","22903000","34","0","100","0","20.00","0.00","2","0","10.00","0","5.9","0"
"Finocam Espiral Planer 18 Monate 2026 2027 | Terminkalender | Blau","B0GJT3XJSG","B0GJT3XJSG","Finocam","Terminkalender","22903000","51","0","100","0","20.00","0.00","2","0","10.00","0","3.9","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Camel | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5SDYWJ","B0DV5SDYWJ","Finocam","Notizblöcke","22903000","9","15","100","100","17.15","0.00","2","0","8.57","0","22.2","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Marineblau | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5RV4DS","B0DV5RV4DS","Finocam","Notizblöcke","22903000","38","25","100","100","17.14","0.00","2","0","8.57","0","5.3","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Rot | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV66L57J","B0DV66L57J","Finocam","Notizblöcke","22903000","13","20","100","100","17.14","8.88","2","1","8.57","0","15.4","5"
"FINOCAM - Notizbuch Nexo Flexibler Einband Glatt Marineblau | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Blätter, Ideal zum Schreiben und Zeichnen","B0DV5S1CFS","B0DV5S1CFS","Finocam","Notizblöcke","22903000","4","2","0","100","15.12","0.00","2","0","7.56","0","50","0"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Schwarz","B0GJT64GM9","B0GJT64GM9","Finocam","Terminkalender","22903000","12","0","100","0","14.29","0.00","1","0","14.29","0","8.3","0"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Blau","B0GJSXGHPV","B0GJSXGHPV","Finocam","Terminkalender","22903000","21","0","100","0","14.28","0.00","1","0","14.28","0","4.8","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Marineblau | Großes Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5SN944","B0DV5SN944","Finocam","Notizblöcke","22903000","5","4","100","100","13.22","0.00","1","0","13.22","0","20","0"
"Finocam Tischkalender 2027 | Bilder Nature","B0GYNWPBNX","B0GYNWPBNX","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","24","0","100","0","12.94","0.00","2","0","6.47","0","8.3","0"
"Finocam - Notizbuch Nexo Flexibler Einband Blanko Gelb | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Blätter, Ideal zum Schreiben und Zeichnen","B0DV5XDJDR","B0DV5XDJDR","Finocam","Notizblöcke","22903000","4","4","0","100","12.86","0.00","2","0","6.43","0","50","0"
"Finocam - Notizbuch Nexo Flexibler Einband Blanko Rosa | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Blätter, Ideal zum Schreiben und Zeichnen","B0DV5ZHKSM","B0DV5ZHKSM","Finocam","Notizblöcke","22903000","18","74","100","100","12.86","0.00","2","0","6.43","0","11.1","0"
"Finocam - Notizbuch Nexo Flexibler Einband Horizontal Liniert Schwarz | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal für Notizen und zum Schreiben","B0DV5S69BB","B0DV5S69BB","Finocam","Notizblöcke","22903000","3","33","100","100","12.31","15.32","1","2","12.31","0","33.3","6.1"
"Finocam Mínimal Planer 18 Monate 2026 2027 | Terminkalender | Schwarz","B0GJT23KQK","B0GJT23KQK","Finocam","Terminkalender","22903000","40","0","100","0","12.14","0.00","1","0","12.14","0","2.5","0"
"Finocam Dotted Planer 16 Monate 2026 2027 | Terminkalender | Bloom","B0GJT2872V","B0GJT2872V","Finocam","Terminkalender","22903000","22","0","100","0","11.08","0.00","1","0","11.08","0","4.5","0"
"Finocam - Mytime Undatierter Terminplaner 1 Tag/Seite International, MITTEL","B0BS4996B7","B0BS4996B7","Finocam","Terminkalender","22903000","22","63","100","100","10.71","10.71","1","1","10.71","0","4.5","1.6"
"Finocam - Notizbuch Nexo Festeinband Dotted-Gepunktet Schwarz| Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5RCK3Y","B0DV5RCK3Y","Finocam","Notizblöcke","22903000","0","2","0","100","10.71","0.00","1","0","10.71","0","0","0"
"Finocam Capri Planer 16 Monate 2026 2027 | Terminkalender | Happy","B0GJT1MPDL","B0GJT1MPDL","Finocam","Terminkalender","22903000","102","0","100","0","10.71","0.00","1","0","10.71","0","1","0"
"Finocam - Notizbuch Modern Dotted-Gepunktet Blau","B0D3F5WZ18","B0D3F5WZ18","Finocam","Notizblöcke","22903000","1","0","0","0","10.35","0.00","1","0","10.35","0","100","0"
"Finocam Ikon Planer 16 Monate 2026 2027 | Terminkalender | Schwarz","B0GJSPSHJ7","B0GJSPSHJ7","Finocam","Terminkalender","22903000","18","0","100","0","10.35","0.00","1","0","10.35","0","5.6","0"
"Finocam Wandkalender 2027 | Bilder Traveling","B0GYNP9HR2","B0GYNP9HR2","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","2","0","100","0","9.41","0.00","1","0","9.41","0","50","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet T��rkis | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV5T6247","B0DV5T6247","Finocam","Notizblöcke","22903000","9","7","100","100","8.57","0.00","1","0","8.57","0","11.1","0"
"Finocam - Notizbuch Nexo Flexibler Einband Dotted-Gepunktet Camel | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal als Bullet Journal","B0DV6CX3K6","B0DV6CX3K6","Finocam","Notizblöcke","22903000","8","7","100","100","7.99","0.00","1","0","7.99","0","12.5","0"
"Finocam - Notizbuch Modern Dotted-Gepunktet Blau","B0D3F6J4QB","B0D3F6J4QB","Finocam","Notizblöcke","22903000","8","4","100","100","7.86","0.00","1","0","7.86","0","12.5","0"
"Finocam - Notizbuch Design Blanko Mountain","B0D3F6WRR9","B0D3F6WRR9","Finocam","Notizblöcke","22903000","4","0","100","0","7.86","0.00","1","0","7.86","0","25","0"
"Finocam Haiku Monatsplaner undatiert | Monatsansicht | Blau · International - Planner","B0GJT1BW7Z","B0GJT1BW7Z","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","5","0","100","0","6.72","0.00","1","0","6.72","0","20","0"
"Finocam Wandkalender 2027 | Bilder Charming","B0GYNTQ64T","B0GYNTQ64T","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","2","0","100","0","6.72","0.00","1","0","6.72","0","50","0"
"Finocam Planer Moda 2027 | Terminkalender | Karo","B0GYPBNBMT","B0GYPBNBMT","Finocam","Terminkalender","22903000","1","0","100","0","6.72","0.00","1","0","6.72","0","100","0"
"Finocam - Adressbuch (Telefonbuch) mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleines Adressbuch (Telefonbuch) 10 x 15 cm Einband mit doppelter Spiralbindung - Farbe Schwarz","B00JMEII1I","B00JMEII1I","Finocam","22903082","22903000","33","21","100","100","0.00","16.80","0","2","0.00","0","0","9.5"
"Finocam - Adressbuch (Telefonbuch) mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleines Adressbuch (Telefonbuch) 10 x 15 cm Einband mit doppelter Spiralbindung - Farbe Blau","B00L9ZQ9ZK","B00L9ZQ9ZK","Finocam","22903082","22903000","22","60","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Alphabetisches Register mit doppelter Spiralbindung und Gummibandverschluss | 48 Blatt | Kleiner Terminplaner alphabetisch 10 x 15 cm mit doppelter Spiralbindung - Farbe Schwarz","B07P5HWPVZ","B07P5HWPVZ","Finocam","22903082","22903000","38","345","100","100","0.00","100.80","0","12","0.00","0","0","3.5"
"Finocam - A4 Dokumentenmappe FOCUS - Schwarz | hochwertiges Polyurethan | Dokumentenmappe mit Reißverschluss - Stifthalter und Innentasche für Tablet | Mit Notizblock","B085QVMWJW","B085QVMWJW","Finocam","22903164","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Dokumententasche Portfolio A4-210x297 mm Andrea Leder mit Ringen Schwarz","B095CC62YF","B095CC62YF","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Dokumententasche Portfolio A4-210x297 mm Andrea Leder mit Ringen Blau","B095CDWWFH","B095CDWWFH","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender 2022 Wochenplaner, von Januar 2022 bis Dezembre 2022 (12 Monate) E10-155x212 mm Spirale Design Collection Moment Internationale","B096S6ZCJ7","B096S6ZCJ7","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - 2022 2023 Minimal 18 Monate Wochenansicht Horizontal Juli 2022 bis Dezember 2023 (18 Monate) Schwarz International, DIN A5 (M5-140x190 mm)","B09QX3NXJ4","B09QX3NXJ4","Finocam","Planerhüllen & Büroplaner","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminplaner 2022 2023 Minimal 18 Monate Wochenansicht Horizontal Juli 2022 bis Dezember 2023 (18 Monate) Girl International, DIN A5 (M5-140x190 mm)","B09QXFL9K2","B09QXFL9K2","Finocam","Planerhüllen & Büroplaner","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Mytime Undatierter Terminplaner Wochenansicht vertikal International","B0BS49SS5T","B0BS49SS5T","Finocam","Terminkalender","22903000","60","158","100","100","0.00","14.28","0","2","0.00","0","0","1.3"
"Finocam - Terminkalender Ikon 16 Monate 2023 2024 1 Tag pro Seite September 2023 bis Dezember 2024 (16 Monate) Braun International","B0BS4BJ726","B0BS4BJ726","Finocam","Terminkalender","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral 18 Monate 2023 2024 Wochenansicht Horizontal Juli 2023 bis Dezember 2024 (18 Monate) Girl International","B0BS4BMRLJ","B0BS4BMRLJ","Finocam","Terminkalender","22903000","2","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Calendar 2024 International Wall Images January 2024 - December 2024 (12 Months) Cats International","B0C2V77CD7","B0C2V77CD7","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral Design Collection 2024 Wochenansicht, horizontal Januar 2024 - Dezember 2024 (12 Monate) Jetzt International","B0C33BRVX2","B0C33BRVX2","Finocam","Terminkalender","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral Design Collection 2024 Wochenansicht Horizontal Januar 2024 - Dezember 2024 (12 Monate) Regenwald International","B0C33DB7T4","B0C33DB7T4","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mara 18 Monate 2024 2025 Vertikale Wochenansicht Juli 2024 - Dezember 2025 (18 Monate) Schwarz International","B0CTMT163V","B0CTMT163V","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral 18 Monate 2024 2025 2 Tage pro Seite Juli 2024 - Dezember 2025 (18 Monate) Schwarz International","B0CTMT1S9K","B0CTMT1S9K","Finocam","Terminkalender","22903000","0","2","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Espiral 18 Monate 2024 2025 2 Tage pro Seite Juli 2024 - Dezember 2025 (18 Monate) Girl International","B0CTMT7LYW","B0CTMT7LYW","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mara 18 Monate 2024 2025 Vertikale Wochenansicht Juli 2024 - Dezember 2025 (18 Monate) Türkis International","B0CTMTFX3N","B0CTMTFX3N","Finocam","Terminkalender","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Design Blanko Flamingo","B0D3F52LYP","B0D3F52LYP","Finocam","Notizblöcke","22903000","2","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Bebilderter Tischkalender International 2025 Monatsansicht Januar 2025 bis Dezember 2025 (12 Monate) Dogs International","B0D3F5BBYS","B0D3F5BBYS","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Design Blanko Mountain","B0D3F5GXRS","B0D3F5GXRS","Finocam","Notizblöcke","22903000","2","18","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Dotted-Gepunktet Rosa","B0D3F5TKLT","B0D3F5TKLT","Finocam","Notizblöcke","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Rosa","B0D3F64MLC","B0D3F64MLC","Finocam","Notizblöcke","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Modern Blanko Schwarz","B0D3F6D8KY","B0D3F6D8KY","Finocam","Notizblöcke","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Design Blanko Butterfly","B0D3F6SNRD","B0D3F6SNRD","Finocam","Notizblöcke","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Spiralbindung 18 Monate 2025 2026 Horizontale Wochenansicht Juli 2025 - Dezember 2026 (18 Monate) Schwarz International","B0DV5Q16GH","B0DV5Q16GH","Finocam","Terminkalender","22903000","0","29","0","100","0.00","10.00","0","1","0.00","0","0","3.4"
"Finocam - Terminkalender Spiralbindung 18 Monate 2025 2026 2 Tage pro Seite Juli 2025 - Dezember 2026 (18 Monate) Girl International","B0DV5QDXLM","B0DV5QDXLM","Finocam","Terminkalender","22903000","6","43","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - A5 Dokumentenmappe NOPAL - Marineblau | Dokumentenmappe mit Reißverschluss - Innentasche für Tablet | Notizblockmappe | Dokumentenmappe aus BIOMATERIAL - AUF KAKTUSBASIS","B0DV5QRH5G","B0DV5QRH5G","Finocam","22903151","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Nexo Flexibler Einband Blanko Marineblau | Großes Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Blätter, Ideal zum Schreiben und Zeichnen","B0DV5QVW3M","B0DV5QVW3M","Finocam","Notizblöcke","22903000","2","4","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notizbuch Nexo Flexibler Einband Blanko Hellblau | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Blätter, Ideal zum Schreiben und Zeichnen","B0DV5QZHP4","B0DV5QZHP4","Finocam","Notizblöcke","22903000","2","3","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Minimal 18 Monate 2025 2026 Horizontale Wochenansicht Juli 2025 - Dezember 2026 (18 Monate) Girl International","B0DV5R3KVQ","B0DV5R3KVQ","Finocam","Terminkalender","22903000","2","122","100","100","0.00","42.66","0","3","0.00","0","0","2.5"
"Finocam - A4 Dokumentenmappe NOPAL - Marineblau | Dokumentenmappe mit Reißverschluss - Innentasche für Tablet | Notizblockmappe | Dokumentenmappe aus BIOMATERIAL - AUF KAKTUSBASIS","B0DV5R586Z","B0DV5R586Z","Finocam","22903151","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Capri 16 Monate 2025 2026 Horizontale Wochenansicht September 2025 - Dezember 2026 (16 Monate) Urwald International","B0DV5RFYDJ","B0DV5RFYDJ","Finocam","Kalender, Planer & Organizer - Büroorganisation","Büroorganisation","1","37","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mara 18 Monate 2025 2026 Vertikale Wochenansicht Juli 2025 - Dezember 2026 (18 Monate) Schwarz International","B0DV5RGYLC","B0DV5RGYLC","Finocam","Terminkalender","22903000","1","24","100","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Dotted 16 Monate 2025 2026 Horizontale Wochenansicht September 2025 - Dezember 2026 (16 Monate) Schwarz International","B0DV5RJC23","B0DV5RJC23","Finocam","Terminkalender","22903000","0","15","0","100","0.00","11.08","0","1","0.00","0","0","6.7"
"Finocam - Notizbuch Nexo Flexibler Einband Horizontal Liniert Schwarz | Kleines Notizbuch mit perforierten Blättern | Innentasche und Stifthalter | 72 Seiten, Ideal zum Schreiben","B0DV5RL7SL","B0DV5RL7SL","Finocam","Notizblöcke","22903000","1","1","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Mara 18 Monate 2025 2026 1 Tag pro Seite Juli 2025 - Dezember 2026 (18 Monate) Daisy International","B0DV5RMXHG","B0DV5RMXHG","Finocam","Terminkalender","22903000","1","34","100","100","0.00","16.43","0","1","0.00","0","0","2.9"
"Finocam - Notizbuch Nexo Festeinband Blanko Rot | Notizbuch DIN A5 mit perforierten Blättern | Innentasche und Stifthalter | 72 Blätter, Ideal zum Schreiben und Zeichnen","B0DV5RNS84","B0DV5RNS84","Finocam","Notizblöcke","22903000","1","2","0","100","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Terminkalender Ikon 16 Monate 2025 2026 1 Tag pro Seite September 2025 - Dezember 2026 (16 Monate) Bordeaux International","B0DV5RQBSR","B0DV5RQBSR","Finocam","Terminkalender","22903000","2","34","100","100","0.00","60.00","0","4","0.00","0","0","11.8"
"Finocam - Terminkalender Dotted 16 Monate 2025 2026 Horizontale Wochenansicht September 2025 - Dezember 2026 (16 Monate) Bloom International","B0DV5RR7Z5","B0DV5RR7Z5","Finocam","Terminkalender","22903000","2","36","100","100","0.00","0.00","0","0","0.00","0","0","0"
